rxns,rxnNames,median,mean,std,normalized_flux,Flux variability
r_0349,dihydroorotase,-0.000535043437500003,-0.000631846524624434,0.00114860593531437,-0.00109348750766402,-214.675268363489
r_0350,dihydropteroate synthase,0,0,0,0,#DIV/0!
r_0351,dihydropteroate synthase,0,0,0,0,#DIV/0!
r_0352,"dihydroxy-acid dehydratase (2,3-dihydroxy-3-methylbutanoate)",0.016771755,0.0175213879298276,0.00429045335246434,0.0342770386266094,25.5814215773146
r_0353,"dihydroxy-acid dehydratase (2,3-dihydroxy-3-methylpentanoate)",0.007659795,0.00799811118949019,0.00259158592980402,0.015654598405886,33.8336199572446
r_0354,dihydroxyacetone kinase,0,0.0182541252830578,0.152636556972743,0,#DIV/0!
r_0355,dimethylallyltranstransferase,0.001259490375,0.00136784047467497,0.000844741679259155,0.00257406575720417,67.0701178847163
r_0356,diphosphoglyceromutase,0,0,0,0,#DIV/0!
r_0357,"diphosphoinositol-1,3,4,6-tetrakisphosphate diphosphohydrolase",0,0,0,0,#DIV/0!
r_0360,dolichol kinase,0,0,0,0,#DIV/0!
r_0361,dolichyl-phosphate D-mannosyltransferase,0.00273841425,0.00274344062646288,2.42412348585851E-05,0.00559659564684243,0.88522891883816
r_0362,dolichyl-phosphate-mannose--protein mannosyltransferase,0.00273841425,0.00274344062646288,2.42412348585851E-05,0.00559659564684243,0.88522891883816
r_0363,dTMP kinase,0,0.00165968964177983,0.0366530508418462,0,#DIV/0!
r_0364,dUTP diphosphatase,0,0.00132670623890532,0.0273477543101607,0,#DIV/0!
r_0366,enolase,0.725971033811992,0.728073806205489,0.0395282492368068,1.4836930999632,5.44487967092136
r_0368,ethanolamine kinase,0,0,0,0,#DIV/0!
r_0369,ethyl acetate-hydrolyzing esterase,0,0,0,0,#DIV/0!
r_0370,"exo-1,3-beta-glucan glucohydrase",0,0,0,0,#DIV/0!
r_0373,farnesyltranstransferase,0,0,0,0,#DIV/0!
r_0436,ferrochelatase,0.000000053625,5.37234274916541E-08,4.74704349858999E-10,1.09595340282036E-07,0.885229556846618
r_0438,ferrocytochrome-c:oxygen oxidoreductase,8.46283897061465,8.62973378859965,0.281027967637256,17.2958082375121,3.32072923298037
r_0439,ubiquinol:ferricytochrome c reductase,4.23141948530733,4.31486689429982,0.140513983818628,8.64790411875604,3.32072923298037
r_0443,formaldehyde dehydrogenase,0,0,0,0,#DIV/0!
r_0445,formate dehydrogenase,0.000230167366447543,0.00269322827549664,0.00901862614460243,0.000470401321168083,3918.29053953131
r_0446,formate-tetrahydrofolate ligase,0,4.1446494585641E-05,0.0011600897363193,0,#DIV/0!
r_0447,formate-tetrahydrofolate ligase,0,-0.00243696187587442,0.00922525922973257,0,#DIV/0!
r_0448,"fructose-2,6-bisphosphate 2-phosphatase",0,0.00284836491410147,0.0519284394675524,0,#DIV/0!
r_0449,fructose-bisphosphatase,0,0.00137798976769841,0.0356762571950042,0,#DIV/0!
r_0450,fructose-bisphosphate aldolase,0.276107931976779,0.198866717249367,0.0956825520984479,0.56429170647206,34.6540396045177
r_0451,fumarase,0.93483883330108,0.941483671937272,0.05027424014544,1.91056373043344,5.37785106422172
r_0452,"fumarase, cytoplasmic",0.0150924452250017,0.0292817455095516,0.0450468307004889,0.0308449728694087,298.472712863424
r_0453,dihydoorotic acid dehydrogenase,0.000535043437500003,0.000631846524624438,0.00114860593531437,0.00109348750766402,214.675268363489
r_0454,fumarate reductase,0,0.0113018204757443,0.0690105499892012,0,#DIV/0!
r_0455,soluble fumarate reductase,0,0,0,0,#DIV/0!
r_0457,g-glutamyltransferase,0,0,0,0,#DIV/0!
r_0458,galactokinase,0,0,0,0,#DIV/0!
r_0459,galactose-1-phosphate uridylyltransferase,0,0,0,0,#DIV/0!
r_0460,gamma-glutamylcysteine synthetase,0,0.000806963658654333,0.0195561641754201,0,#DIV/0!
r_0462,geranyltranstransferase,0.001259490375,0.00136784047467497,0.000844741679259155,0.00257406575720417,67.0701178847163
r_0463,"glucan 1,4-alpha-glucosidase",0,0.000136467632103623,0.00682235791878848,0,#DIV/0!
r_0467,glucose-6-phosphate isomerase,-0.0657196913528933,-0.0658827172956391,0.00116573672492629,-0.134313695795817,-1.77380127771243
r_0468,glutamate 5-kinase,0.00807538875,0.00461999311001597,0.0040719049815573,0.0165039622930717,50.4236403672492
r_0470,glutamate dehydrogenase (NAD),0,0.00177455911938318,0.0376048972633459,0,#DIV/0!
r_0471,glutamate dehydrogenase (NADP),0.186722432843395,0.113476387377927,0.111519095468683,0.381611348545667,59.7245300259207
r_0472,glutamate synthase (NADH2),0,0.0992069574794069,0.119594513746947,0,#DIV/0!
r_0473,glutamate-5-semialdehyde dehydrogenase,0.00807538875,0.00461999311001597,0.0040719049815573,0.0165039622930717,50.4236403672492
r_0475,glutaminase,0,0.000730346198437344,0.0259010033371841,0,#DIV/0!
r_0476,glutamine synthetase,0.0349047752625159,0.137330046288652,0.127096128446085,0.0713361440067768,364.122466024221
r_0477,glutamine-fructose-6-phosphate transaminase,0,2.91363253028575E-05,0.000878055309061219,0,#DIV/0!
r_0478,glutaminyl-tRNA synthetase,0.00738309,0.00739664170781637,6.53572477838487E-05,0.0150890864500307,0.885228918838165
r_0479,glutamyl-tRNA synthetase,0.007977255,0.0079918973013859,7.06169681894661E-05,0.0163034028203556,0.885228918838198
r_0480,glutamyl-tRNA synthetase,0,0,0,0,#DIV/0!
r_0481,glutathione oxidoreductase,0,7.26542772993604E-05,0.00291197846043524,0,#DIV/0!
r_0482,glutathione oxidoreductase,0,0,0,0,#DIV/0!
r_0483,glutathione peridoxase,0,7.26542772993604E-05,0.00291197846043524,0,#DIV/0!
r_0485,glutathione synthetase,0,0.000806963658654333,0.0195561641754201,0,#DIV/0!
r_0486,glyceraldehyde-3-phosphate dehydrogenase,0.753896426529615,0.749554378817063,0.0125409598185939,1.54076522895895,1.66348577566858
r_0487,glycerol dehydrogenase (NADP-dependent),0,0.0182541252830578,0.152636556972743,0,#DIV/0!
r_0488,glycerol kinase,0,0.000459605189774188,0.0195458038467328,0,#DIV/0!
r_0489,glycerol-3-phosphatase,0,0.0179715371828688,0.154419542946509,0,#DIV/0!
r_0490,glycerol-3-phosphate dehydrogenase (fad),0,0.00495400749884401,0.0540517903184468,0,#DIV/0!
r_0491,glycerol-3-phosphate dehydrogenase (NAD),0.0094844309511292,0.0283360673390505,0.143475259030481,0.0193836724936219,1512.7450425837
r_0492,glycerol-3-phosphate dehydrogenase (NAD),0,0.0042227191525287,0.0686424635645975,0,#DIV/0!
r_0499,glycinamide ribotide transformylase,0.000598744574997201,0.000420833271107552,0.00112362484238079,0.00122367581237932,187.66346941616
r_0501,glycine cleavage system,0.00501169181871954,0.0171022942080597,0.0229569752349055,0.0102425747368067,458.068374219604
r_0502,glycine hydroxymethyltransferase,0.0140230191437148,0.0153542018603686,0.00795133855170156,0.0286593483419473,56.7020444756748
r_0503,glycine hydroxymethyltransferase,-0.00261724360549458,-0.0151505094806308,0.0237665918578117,-0.00534895484466499,-908.077177375338
r_0504,glycine-cleavage complex (lipoamide),0,0.000241807698448083,0.00690330935104983,0,#DIV/0!
r_0505,glycine-cleavage complex (lipoamide),0.934781820556268,0.940704641725614,0.0493891032274341,1.91044721143729,5.2834899161864
r_0506,glycine-cleavage complex (lipoylprotein),0,0.000290589329739877,0.00782175711771595,0,#DIV/0!
r_0507,glycine-cleavage complex (lipoylprotein),0,0.000290589329739878,0.00782175711771596,0,#DIV/0!
r_0508,glycine-cleavage complex (lipoylprotein),0,0.000290589329739877,0.00782175711771595,0,#DIV/0!
r_0509,glycine-cleavage system (lipoamide),0,0.000241807698448082,0.00690330935104983,0,#DIV/0!
r_0510,glycogen (starch) synthase,0.03353922,0.0350249468329349,0.0216901391605458,0.0685453096259963,64.6709707636188
r_0511,glycogen phosphorylase,0,0.00128769775300119,0.0205999096713662,0,#DIV/0!
r_0512,glycyl-tRNA synthetase,0.00841215375,0.00842759431075892,7.44668176921402E-05,0.0171922210300429,0.885228918838296
r_0514,GMP synthase,0.000327466425,0.000328067491668696,2.8988274935854E-06,0.000669254904966278,0.885228918838137
r_0518,"GPI-anchor assembly, step 2",0,0,0,0,#DIV/0!
r_0524,GTP cyclohydrolase I,0,0,0,0,#DIV/0!
r_0525,GTP cyclohydrolase II,0.00005308875,5.31861947322615E-05,4.6995696764972E-07,0.000108499386879215,0.88522891883821
r_0526,guanine deaminase,0,0,0,0,#DIV/0!
r_0527,guanine phosphoribosyltransferase,0,0,0,0,#DIV/0!
r_0528,guanylate kinase,0.0001219593375,0.0110506506726208,0.468518741096257,0.000249252682403433,384159.795141768
r_0529,guanylate kinase (GMP:dATP),0,-0.00812180412036521,0.449441364856846,0,#DIV/0!
r_0530,heme O monooxygenase,0.000000053625,5.37234290224939E-08,4.74704007727016E-10,1.09595340282036E-07,0.885228918838258
r_0531,Heme O synthase,0.000000053625,5.37234290224939E-08,4.74704007727016E-10,1.09595340282036E-07,0.885228918838258
r_0532,hexaprenyldihydroxybenzoate methyltransferase,0,0,0,0,#DIV/0!
r_0533,hexokinase (D-fructose:ATP),0,0,0,0,#DIV/0!
r_0534,hexokinase (D-glucose:ATP),0,0.00460463385515935,0.0565458694947969,0,#DIV/0!
r_0535,hexokinase (D-mannose:ATP),0,0,0,0,#DIV/0!
r_0536,histidinol dehydrogenase,0.00596685375,0.00614720616202301,0.00208084459463085,0.0121946735131821,34.8733969662127
r_0537,histidinol-phosphatase,0.00596685375,0.00614720616202301,0.00208084459463085,0.0121946735131821,34.8733969662127
r_0538,histidinol-phosphate transaminase,0.00596685375,0.00614720616202301,0.00208084459463085,0.0121946735131821,34.8733969662127
r_0539,histidyl-tRNA synthetase,0.00596685375,0.00597780594733378,5.28203149397795E-05,0.0121946735131821,0.885228918838165
r_0540,histidyl-tRNA synthetase,0,0,0,0,#DIV/0!
r_0541,hnRNP arginine N-methyltransferase,0,0,0,0,#DIV/0!
r_0542,homoacontinate hydratase,0.00750696375,0.0105880036515635,0.0371907159001738,0.0153422516860822,495.416218043864
r_0543,homocitrate synthase,0,0,0,0,#DIV/0!
r_0545,homoisocitrate dehydrogenase,0.00750696375,0.0105880036515635,0.0371907159001738,0.0153422516860822,495.416218043864
r_0546,homoserine dehydrogenase (NADH),0.0216934575,0.0219777167763156,0.00426963135582802,0.0443356989576947,19.6816545072542
r_0547,homoserine dehydrogenase (NADP),0,0.000268030021314057,0.00256066340344937,0,#DIV/0!
r_0548,homoserine kinase,0.012706497375,0.0130990948841108,0.00324015253214956,0.0259687254751686,25.4999661710437
r_0549,homoserine O-trans-acetylase,0.008986960125,0.00904712282665593,0.00123163573151686,0.0183669734825261,13.7046978554037
r_0550,hydrogen peroxide reductase (thioredoxin),0,7.92108356056687E-05,0.0032329601980644,0,#DIV/0!
r_0551,hydrogen peroxide reductase (thioredoxin),0,0,0,0,#DIV/0!
r_0553,hydroxyacylglutathione hydrolase,0,0,0,0,#DIV/0!
r_0554,hydroxyacylglutathione hydrolase,0,0,0,0,#DIV/0!
r_0555,hydroxybenzoate octaprenyltransferase,0,0,0,0,#DIV/0!
r_0557,hydroxymethylbilane synthase,0.000000053625,5.37234274916541E-08,4.74704349858999E-10,1.09595340282036E-07,0.885229556846618
r_0558,hydroxymethylglutaryl CoA reductase,0.003778471125,0.00419224698662723,0.00291302768249504,0.00772219727161251,77.095406743251
r_0559,hydroxymethylglutaryl CoA synthase,0.003778471125,0.00414000639809872,0.00287692555758166,0.00772219727161251,76.1399376204485
r_0560,hydroxymethylglutaryl CoA synthase,0,0.00136585247088673,0.0351959332845238,0,#DIV/0!
r_0561,hydroxymethylpyrimidine kinase (ATP),0,0,0,0,#DIV/0!
r_0562,hypoxanthine phosphoribosyltransferase (Hypoxanthine),0,0,0,0,#DIV/0!
r_0563,Imidazole-glycerol-3-phosphate synthase,0.00596685375,0.00614720616202301,0.00208084459463085,0.0121946735131821,34.8733969662127
r_0564,imidazoleglycerol-phosphate dehydratase,0.00596685375,0.00614720616202301,0.00208084459463085,0.0121946735131821,34.8733969662127
r_0565,IMP dehydrogenase,0.000327466425,0.000328067491668696,2.8988274935854E-06,0.000669254904966278,0.885228918838137
r_0566,indole-3-glycerol-phosphate synthase,0.00438169875,0.00448674304066893,0.00113215337943144,0.00895503525444513,25.8382295093071
r_0567,indole-3-pyruvate decarboxylase,0,8.78617101867812E-05,0.00107896442870642,0,#DIV/0!
r_0568,inorganic diphosphatase,0,0.00318191720043001,0.0624841873100984,0,#DIV/0!
r_0569,inorganic diphosphatase,1.01627153530596,1.04754386982286,0.139352732175925,2.07699067097069,13.7121553969305
r_0570,inosine monophosphate cyclohydrolase,0.00656559832499892,0.00682036925135164,0.00234419039565713,0.0134183493255649,35.7041396628161
r_0572,"inositol-1,3,4,5-triphosphate 6-kinase, nucleus",0,0,0,0,#DIV/0!
r_0573,"inositol-1,4,5,6- tetrakisphosphate 3-kinase, nucleus",0,0,0,0,#DIV/0!
r_0574,"inositol-1,4,5-triphosphate 6-kinase, nucleus",0,0,0,0,#DIV/0!
r_0575,"inositol-1,4,5-trisphosphate 3-kinase, nucleus",0,0,0,0,#DIV/0!
r_0596,IPS phospholipase C,0,0,0,0,#DIV/0!
r_0597,IPS phospholipase C,0,0,0,0,#DIV/0!
r_0598,IPS phospholipase C,0,0,0,0,#DIV/0!
r_0599,IPS phospholipase C,0,0,0,0,#DIV/0!
r_0600,IPS phospholipase C,0,0,0,0,#DIV/0!
r_0601,IPS phospholipase C,0,0,0,0,#DIV/0!
r_0602,IPS phospholipase C,0,0,0,0,#DIV/0!
r_0603,IPS phospholipase C,0,0,0,0,#DIV/0!
r_0604,IPS phospholipase C,0,0,0,0,#DIV/0!
r_0605,IPS phospholipase C,0,0,0,0,#DIV/0!
r_0606,IPS phospholipase C,0,0,0,0,#DIV/0!
r_0607,IPS phospholipase C,0,0,0,0,#DIV/0!
r_0608,IPS phospholipase C,0,0,0,0,#DIV/0!
r_0609,IPS phospholipase C,0,0,0,0,#DIV/0!
r_0610,IPS phospholipase C,0,0,0,0,#DIV/0!
r_0611,IPS phospholipase C,0,0,0,0,#DIV/0!
r_0612,IPS phospholipase C,0,0,0,0,#DIV/0!
r_0613,IPS phospholipase C,0,0,0,0,#DIV/0!
r_0614,IPS phospholipase C,0,0,0,0,#DIV/0!
r_0615,IPS phospholipase C,0,0,0,0,#DIV/0!
r_0616,IPS phospholipase C,0,0,0,0,#DIV/0!
r_0617,IPS phospholipase C,0,0,0,0,#DIV/0!
r_0618,IPS phospholipase C,0,0,0,0,#DIV/0!
r_0619,IPS phospholipase C,0,0,0,0,#DIV/0!
r_0620,IPS phospholipase C,0,0,0,0,#DIV/0!
r_0621,IPS phospholipase C,0,0,0,0,#DIV/0!
r_0622,IPS phospholipase C,0,0,0,0,#DIV/0!
r_0623,IPS phospholipase C,0,0,0,0,#DIV/0!
r_0624,IPS phospholipase C,0,0,0,0,#DIV/0!
r_0625,IPS phospholipase C,0,0,0,0,#DIV/0!
r_0626,IPS phospholipase C,0,0,0,0,#DIV/0!
r_0627,IPS phospholipase C,0,0,0,0,#DIV/0!
r_0628,IPS phospholipase C,0,0,0,0,#DIV/0!
r_0629,IPS phospholipase C,0,0,0,0,#DIV/0!
r_0630,IPS phospholipase C,0,0,0,0,#DIV/0!
r_0631,IPS phospholipase C,0,0,0,0,#DIV/0!
r_0632,IPS phospholipase C,0,0,0,0,#DIV/0!
r_0633,IPS phospholipase C,0,0,0,0,#DIV/0!
r_0634,IPS phospholipase C,0,0,0,0,#DIV/0!
r_0635,IPS phospholipase C,0,0,0,0,#DIV/0!
r_0636,IPS phospholipase C,0,0,0,0,#DIV/0!
r_0637,IPS phospholipase C,0,0,0,0,#DIV/0!
r_0638,IPS phospholipase C,0,0,0,0,#DIV/0!
r_0639,IPS phospholipase C,0,0,0,0,#DIV/0!
r_0640,IPS phospholipase C,0,0,0,0,#DIV/0!
r_0641,IPS phospholipase C,0,0,0,0,#DIV/0!
r_0642,IPS phospholipase C,0,0,0,0,#DIV/0!
r_0643,IPS phospholipase C,0,0,0,0,#DIV/0!
r_0644,IPS phospholipase C,0,0,0,0,#DIV/0!
r_0645,IPS phospholipase C,0,0,0,0,#DIV/0!
r_0646,IPS phospholipase C,0,0.00203540711892395,0.026633581798165,0,#DIV/0!
r_0647,IPS phospholipase C,0,0.00171883023697109,0.0247226014706594,0,#DIV/0!
r_0648,IPS phospholipase C,0,0,0,0,#DIV/0!
r_0649,IPS phospholipase C,0,0,0,0,#DIV/0!
r_0650,IPS phospholipase C,0,0,0,0,#DIV/0!
r_0651,IPS phospholipase C,0,0,0,0,#DIV/0!
r_0652,IPS phospholipase C,0,0,0,0,#DIV/0!
r_0653,IPS phospholipase C,0,0,0,0,#DIV/0!
r_0654,IPS phospholipase C,0,0,0,0,#DIV/0!
r_0655,IPS phospholipase C,0,0,0,0,#DIV/0!
r_0656,isoamyl acetate-hydrolyzing esterase,0,0,0,0,#DIV/0!
r_0657,isobutyl acetate-hydrolyzing esterase,0,0,0,0,#DIV/0!
r_0658,isocitrate dehydrogenase (NAD+),0,0.0183488953064417,0.131364153850164,0,#DIV/0!
r_0659,isocitrate dehydrogenase (NADP),0.967059194833388,0.964151967000026,0.132336275870634,1.97641364159695,13.6844028346614
r_0661,"isocitrate dehydrogenase (NADP+), peroxisomal",0,0,0,0,#DIV/0!
r_0662,isocitrate lyase,0,0.027493324077288,0.0476723862048069,0,#DIV/0!
r_0663,isoleucine transaminase,4.28999999968482E-07,0.00555066208661334,0.057747643511552,8.7676272219187E-07,13460989.1645209
r_0664,isoleucine transaminase,-0.00766022399999997,-0.0132286495605795,0.0577466598316673,-0.0156554751686082,-753.850799032346
r_0665,isoleucyl-tRNA synthetase,0.007659795,0.00767385460157242,6.78067204637256E-05,0.015654598405886,0.885228918838241
r_0666,isoleucyl-tRNA synthetase,0,0,0,0,#DIV/0!
r_0667,isopentenyl-diphosphate D-isomerase,0.001259490375,0.00136784047467497,0.000844741679259155,0.00257406575720417,67.0701178847163
r_0668,itaconate-CoA ligase (ADP-forming),0,-7.105427357601E-19,7.10542735760154E-17,0,#DIV/0!
r_0669,ketol-acid reductoisomerase (2-aceto-2-hydroxybutanoate),0.007659795,0.00799811118949019,0.00259158592980402,0.015654598405886,33.8336199572446
r_0670,kynureninase,0,0,0,0,#DIV/0!
r_0671,kynurenine 3-monooxygenase,0,0,0,0,#DIV/0!
r_0674,L-alanine transaminase,0,-0.00446041247919037,0.0701269498723431,0,#DIV/0!
r_0676,L-allo-threonine dehydrogenase,0,0,0,0,#DIV/0!
r_0678,L-aminoadipate-semialdehyde dehydrogenase (NADPH),0.00750696375,0.00755981902397188,0.000922070397825606,0.0153422516860822,12.2828673286934
r_0679,L-asparaginase,0,0.000401166388572901,0.011835155215361,0,#DIV/0!
r_0680,L-asparaginase,0,0.00017819137620918,0.00796736649320069,0,#DIV/0!
r_0681,L-erythro-4-hydroxyglutamate:2-oxoglutarate aminotransferase,0,0,0,0,#DIV/0!
r_0682,L-erythro-4-hydroxyglutamate:2-oxoglutarate aminotransferase,0,0,0,0,#DIV/0!
r_0683,L-erythro-4-hydroxyglutamate:2-oxoglutarate aminotransferase,0,0,0,0,#DIV/0!
r_0687,L-hydroxyproline reductase (NADP),0,0,0,0,#DIV/0!
r_0688,L-lactaldehyde:NADP+ 1-oxidoreductase,0,0,0,0,#DIV/0!
r_0689,L-serine deaminase,0,0.00334083874884866,0.028210029710261,0,#DIV/0!
r_0690,L-serine dehydrogenase,0,0,0,0,#DIV/0!
r_0691,L-sorbitol dehydrogenase (L-sorbose-producing),0,0,0,0,#DIV/0!
r_0692,L-threonine deaminase,0,0.00248967823363293,0.00348298649995925,0,#DIV/0!
r_0693,L-threonine deaminase,0.00453190237499986,0.00235199205822325,0.00265912928257227,0.00926201180257482,58.6757847486146
r_0694,"L-tryptophan:oxygen 2,3-oxidoreductase (decyclizing)",0,0,0,0,#DIV/0!
r_0696,lactaldehyde dehydrogenase,0,0,0,0,#DIV/0!
r_0697,lactoylglutathione lyase,0,0,0,0,#DIV/0!
r_0698,lanosterol synthase,0.000629718375,0.000683893375623001,0.000422370842675357,0.00128697808093194,67.0729741172563
r_0699,leucine transaminase,-0.00848615625,-0.00851540663246633,0.000562754973923867,-0.0173434625996321,-6.63144723412166
r_0700,leucine transaminase,0,0,0,0,#DIV/0!
r_0701,leucyl-tRNA synthetase,0.00848615625,0.00850173264280984,7.51219092228029E-05,0.0173434625996321,0.885228918838289
r_0711,lysyl-tRNA synthetase,0.00750696375,0.00752074282885761,6.64538140417082E-05,0.0153422516860822,0.885228918838301
r_0712,lysyl-tRNA synthetase,0,0,0,0,#DIV/0!
r_0713,malate dehydrogenase,1.78433094305556,5.1970350088948,55.7579705793434,3.64670129379841,3124.86709914144
r_0714,"malate dehydrogenase, cytoplasmic",-1.28169586866116,-4.58722271860076,55.7655339361643,-2.61944792287178,-4350.91781909355
r_0715,"malate dehydrogenase, peroxisomal",0,-0.0094517172121202,0.0384696840592836,0,#DIV/0!
r_0717,malate synthase,0,0.000829228749095141,0.00636916405297364,0,#DIV/0!
r_0718,malic enzyme (NAD),0,0.0130480055901624,0.117209649611809,0,#DIV/0!
r_0719,malic enzyme (NADP),0.03268711875,0.0340498987542279,0.0112532583282113,0.0668038396689148,34.4271956616283
r_0722,mannose-1-phosphate guanylyltransferase,0.00273841425,0.00274344062646288,2.42412348585851E-05,0.00559659564684243,0.88522891883816
r_0723,mannose-6-phosphate isomerase,-0.00273841425,-0.00274344062646287,2.42412348585888E-05,-0.00559659564684243,-0.885228918838295
r_0724,methenyltetrahydrifikate cyclohydrolase,0,0.00243696187587442,0.00922525922973257,0,#DIV/0!
r_0725,methenyltetrahydrofolate cyclohydrolase,0.00716434289999313,0.00719975602787382,0.00323812004701624,0.0146420251379381,45.1977256283943
r_0726,methionine adenosyltransferase,0.000936527937919583,0.00210394217092655,0.00721527745426513,0.00191401581426442,770.42842633112
r_0727,methionine synthase,0.00679559543791958,0.00799462409994858,0.00723376908685662,0.0138884026934796,106.44790663217
r_0729,methionyl-tRNA synthetase,0.0058590675,0.00586982185499658,5.18661598842566E-05,0.0119743868792152,0.885228918838307
r_0730,methionyl-tRNA synthetase,0,0,0,0,#DIV/0!
r_0731,methylenetetrahydrofolate dehydrogenase (NAD),0,0.00323539304704723,0.0380188954103098,0,#DIV/0!
r_0732,methylenetetrahydrofolate dehydrogenase (NADP),0.00716434289999248,0.0039643629808266,0.0381596188065595,0.0146420251379368,532.632501531991
r_0733,methylenetetrahydrofolate dehydrogenase (NADP),0,0.00243696187587443,0.00922525922973257,0,#DIV/0!
r_0734,methylisocitrate lyase,0,0,0,0,#DIV/0!
r_0735,mevalonate kinase (atp),0.003778471125,0.00399959961131132,0.00239682087572968,0.00772219727161251,63.4336163076985
r_0736,mevalonate kinase (ctp),0,4.17307475620596E-05,0.000570680376845522,0,#DIV/0!
r_0737,mevalonate kinase (gtp),0,2.22502628991242E-05,0.000650409344908085,0,#DIV/0!
r_0738,mevalonate kinase (UTP),0,3.99408022522055E-05,0.000875888627087853,0,#DIV/0!
