Gene	Protein_ID
PAPLA_04610	438450
PAPLA_04611	286400
PAPLA_04612	540474
PAPLA_04613	490371
PAPLA_04614	505232
PAPLA_04615	510790
PAPLA_04616	535231
PAPLA_04617	490382
PAPLA_04618	490383
PAPLA_04619	490389
PAPLA_04620	540482
PAPLA_04621	490396
PAPLA_04622	287012
PAPLA_04623	510798
PAPLA_04624	287312
PAPLA_04625	438760
PAPLA_04626	510802
PAPLA_04627	490432
PAPLA_04628	490434
PAPLA_04629	490435
PAPLA_04630	490437
PAPLA_04631	438688
PAPLA_04632	490444
PAPLA_04633	540495
PAPLA_04634	490447
PAPLA_04635	490449
PAPLA_04636	464086
PAPLA_04637	490456
PAPLA_04638	547135
PAPLA_04639	490456
PAPLA_04640	490467
PAPLA_04641	490471
PAPLA_04642	490473
PAPLA_04643	287799
PAPLA_04644	287914
PAPLA_04645	288162
PAPLA_04646	288066
PAPLA_04647	288187
PAPLA_04648	510821
PAPLA_04649	490497
PAPLA_04650	288266
PAPLA_04651	472964
PAPLA_04652	490518
PAPLA_04653	510827
PAPLA_04654	490526
PAPLA_04655	510830
PAPLA_04656	490537
PAPLA_04657	472974
PAPLA_04658	438857
PAPLA_04659	490555
PAPLA_04660	289093
PAPLA_04661	179609
PAPLA_04662	289179
PAPLA_04663	490573
PAPLA_04664	490576
PAPLA_04665	490577
PAPLA_04666	490582
PAPLA_04667	490583
PAPLA_04668	289330
PAPLA_04669	289661
PAPLA_04670	490594
PAPLA_04671	490609
PAPLA_04672	490627
PAPLA_04673	490647
PAPLA_04674	490650
PAPLA_04675	535261
PAPLA_04676	490663
PAPLA_04677	464153
PAPLA_04678	490671
PAPLA_04679	490672
PAPLA_04680	490674
PAPLA_04681	290711
PAPLA_04682	490680
PAPLA_04683	490685
PAPLA_04684	490695
PAPLA_04685	290906
PAPLA_04686	490701
PAPLA_04687	490704
PAPLA_04688	477421
PAPLA_04689	510870
PAPLA_04690	291222
PAPLA_04691	473007
PAPLA_04692	490721
PAPLA_04693	505271
PAPLA_04694	438604
PAPLA_04695	510875
PAPLA_04696	490731
PAPLA_04697	546487
PAPLA_04698	490742
PAPLA_04699	490754
PAPLA_04700	527762
PAPLA_04701	291871
PAPLA_04702	291975
PAPLA_04703	490764
PAPLA_04704	490771
PAPLA_04705	292026
PAPLA_04706	292025
PAPLA_04707	490779
PAPLA_04708	546496
PAPLA_04709	490784
PAPLA_04710	490787
PAPLA_04711	490790
PAPLA_04712	490794
PAPLA_04713	490795
PAPLA_04714	453454
PAPLA_04715	510897
PAPLA_04716	464232
PAPLA_04717	510899
PAPLA_04718	438994
PAPLA_04719	464238
PAPLA_04720	490815
PAPLA_04721	464241
PAPLA_04722	490825
PAPLA_04723	510905
PAPLA_04724	510906
PAPLA_04725	293389
PAPLA_04726	439484
PAPLA_04727	510909
PAPLA_04728	473043
PAPLA_04729	490855
PAPLA_04730	490857
PAPLA_04731	490859
PAPLA_04732	490871
PAPLA_04733	490873
PAPLA_04734	542726
PAPLA_04735	490880
PAPLA_04736	490904
PAPLA_04737	293833
PAPLA_04738	490915
PAPLA_04739	540601
PAPLA_04740	439128
PAPLA_04741	490920
PAPLA_04742	490923
PAPLA_04743	490927
PAPLA_04744	439515
PAPLA_04745	254221
PAPLA_04746	490942
PAPLA_04747	540609
PAPLA_04748	490957
PAPLA_04749	464301
PAPLA_04750	486309
PAPLA_04750	486309
PAPLA_04751	490967
PAPLA_04752	490972
PAPLA_04753	490975
PAPLA_04754	546541
PAPLA_04755	490981
PAPLA_04756	535304
PAPLA_04757	535304
PAPLA_04758	491005
PAPLA_04759	491011
PAPLA_04760	491013
PAPLA_04761	491016
PAPLA_04762	540625
PAPLA_04763	491022
PAPLA_04764	546551
PAPLA_04765	491032
PAPLA_04766	491033
PAPLA_04767	295237
PAPLA_04768	491066
PAPLA_04769	510955
PAPLA_04770	491082
PAPLA_04771	295308
PAPLA_04772	491092
PAPLA_04773	491098
PAPLA_04774	491101
PAPLA_04774	491101
PAPLA_04775	491109
PAPLA_04776	491112
PAPLA_04777	296087
PAPLA_04778	439861
PAPLA_04779	296132
PAPLA_04780	439923
PAPLA_04781	505325
PAPLA_04782	296384
PAPLA_04783	491143
PAPLA_04784	491146
PAPLA_04785	491150
PAPLA_04786	491156
PAPLA_04787	535319
PAPLA_04788	296955
PAPLA_04789	297531
PAPLA_04790	297583
PAPLA_04791	298001
PAPLA_04792	473107
PAPLA_04793	298041
PAPLA_04794	491218
PAPLA_04795	491220
PAPLA_04796	510988
PAPLA_04797	453623
PAPLA_04798	491227
PAPLA_04799	491231
PAPLA_04800	491237
PAPLA_04801	510994
PAPLA_04802	298353
PAPLA_04803	491250
PAPLA_04804	298536
PAPLA_04805	510997
PAPLA_04806	491269
PAPLA_04807	535332
PAPLA_04808	491273
PAPLA_04809	439995
PAPLA_04810	439995
PAPLA_04811	453652
PAPLA_04812	528104
PAPLA_04813	439953
PAPLA_04814	491299
PAPLA_04815	491301
PAPLA_04816	299042
PAPLA_04817	511008
PAPLA_04818	298971
PAPLA_04819	519918
PAPLA_04820	491310
PAPLA_04821	491312
PAPLA_04822	491315
PAPLA_04823	491320
PAPLA_04824	491322
PAPLA_04825	491325
PAPLA_04826	511017
PAPLA_04827	491334
PAPLA_04828	511019
PAPLA_04829	511020
PAPLA_04830	299526
PAPLA_04831	491345
PAPLA_04832	511024
PAPLA_04833	299542
PAPLA_04834	473148
PAPLA_04835	299762
PAPLA_04836	491367
PAPLA_04837	491372
PAPLA_04838	453708
PAPLA_04839	491380
PAPLA_04840	472612
PAPLA_04841	473155
PAPLA_04842	491383
PAPLA_04843	491386
PAPLA_04844	491391
PAPLA_04845	491399
PAPLA_04846	300217
PAPLA_04847	491414
PAPLA_04848	511040
PAPLA_04849	300337
PAPLA_04850	300368
PAPLA_04851	439173
PAPLA_04852	491424
PAPLA_04853	501172
PAPLA_04854	491426
PAPLA_04855	300455
PAPLA_04856	300521
PAPLA_04857	473175
PAPLA_04858	439030
PAPLA_04859	491442
PAPLA_04860	491445
PAPLA_04861	300760
PAPLA_04862	511056
PAPLA_04863	540722
PAPLA_04864	491450
PAPLA_04864	491450
PAPLA_04865	300833
PAPLA_04866	473180
PAPLA_04867	546639
PAPLA_04868	464534
PAPLA_04869	491479
PAPLA_04870	491480
PAPLA_04871	511068
PAPLA_04872	491490
PAPLA_04873	546645
PAPLA_04874	491495
PAPLA_04875	491495
PAPLA_04876	546648
PAPLA_04877	491498
PAPLA_04878	491500
PAPLA_04879	491501
PAPLA_04880	301758
PAPLA_04881	473197
PAPLA_04882	301661
PAPLA_04883	301493
PAPLA_04884	301666
PAPLA_04885	491538
PAPLA_04886	491543
PAPLA_04887	491544
PAPLA_04888	513454
PAPLA_04889	540744
PAPLA_04890	491551
PAPLA_04891	302238
PAPLA_04892	473209
PAPLA_04893	528294
PAPLA_04893	528294
PAPLA_04894	439024
PAPLA_04895	491573
PAPLA_04896	302394
PAPLA_04897	540753
PAPLA_04898	491577
PAPLA_04899	491585
PAPLA_04900	491589
PAPLA_04901	491592
PAPLA_04902	491594
PAPLA_04903	491596
PAPLA_04904	511098
PAPLA_04905	528312
PAPLA_04906	491601
PAPLA_04907	302746
PAPLA_04908	302732
PAPLA_04909	491617
PAPLA_04910	491618
PAPLA_04911	528354
PAPLA_04912	491626
PAPLA_04913	505407
PAPLA_04914	473226
PAPLA_04915	439269
PAPLA_04916	491638
PAPLA_04917	453862
PAPLA_04918	535398
PAPLA_04919	535398
PAPLA_04920	540774
PAPLA_04921	540774
PAPLA_04922	535399
PAPLA_04923	491663
PAPLA_04924	505415
PAPLA_04925	491668
PAPLA_04926	491669
PAPLA_04927	546685
PAPLA_04928	491681
PAPLA_04929	491684
PAPLA_04930	491686
PAPLA_04931	491691
PAPLA_04932	505419
PAPLA_04932	505419
PAPLA_04932	505419
PAPLA_04933	505419
PAPLA_04933	505419
PAPLA_04934	540785
PAPLA_04935	304640
PAPLA_04936	491697
PAPLA_04937	491706
PAPLA_04938	440009
PAPLA_04939	491717
PAPLA_04940	491719
PAPLA_04941	464678
PAPLA_04942	491726
PAPLA_04943	491742
PAPLA_04944	491747
PAPLA_04945	540794
PAPLA_04946	491751
PAPLA_04947	491767
PAPLA_04948	546701
PAPLA_04949	546701
PAPLA_04950	491777
PAPLA_04951	491779
PAPLA_04952	306013
PAPLA_04953	491788
PAPLA_04954	491791
PAPLA_04955	464710
PAPLA_04956	491796
PAPLA_04957	491799
PAPLA_04958	491801
PAPLA_04959	491803
PAPLA_04960	306340
PAPLA_04961	491818
PAPLA_04962	491818
PAPLA_04963	453963
PAPLA_04964	491824
PAPLA_04965	491829
PAPLA_04966	491833
PAPLA_04967	491835
PAPLA_04968	491839
PAPLA_04969	491845
PAPLA_04970	491847
PAPLA_04971	491854
PAPLA_04972	546719
PAPLA_04973	491860
PAPLA_04974	491863
PAPLA_04975	464759
PAPLA_04977	491882
PAPLA_04978	491884
PAPLA_04979	491891
PAPLA_04980	491896
PAPLA_04981	491901
PAPLA_04982	307240
PAPLA_04983	491911
PAPLA_04984	491915
PAPLA_04985	491920
PAPLA_04986	491929
PAPLA_04987	491931
PAPLA_04988	491937
PAPLA_04989	439271
PAPLA_04990	546735
PAPLA_04991	491949
PAPLA_04992	491950
PAPLA_04993	491951
PAPLA_04994	491951
PAPLA_04995	491956
PAPLA_04996	307886
PAPLA_04997	511189
PAPLA_04998	473297
PAPLA_04999	491978
PAPLA_05000	491981
PAPLA_05001	491988
PAPLA_05002	491990
PAPLA_05003	308209
PAPLA_05004	454054
PAPLA_05005	464820
PAPLA_05006	308282
PAPLA_05007	540857
PAPLA_05008	492015
PAPLA_05009	492024
PAPLA_05010	464828
PAPLA_05011	454065
PAPLA_05012	492036
PAPLA_05013	492038
PAPLA_05014	492040
PAPLA_05015	492044
PAPLA_05016	511214
PAPLA_05017	528674
PAPLA_05018	492049
PAPLA_05019	492052
PAPLA_05020	492055
PAPLA_05021	439103
PAPLA_05022	473322
PAPLA_05023	439406
PAPLA_05024	492062
PAPLA_05025	528689
PAPLA_05026	309065
PAPLA_05027	546770
PAPLA_05028	492069
PAPLA_05029	492072
PAPLA_05030	492074
PAPLA_05031	492079
PAPLA_05032	473330
PAPLA_05033	473332
PAPLA_05034	511230
PAPLA_05035	439531
PAPLA_05036	492086
PAPLA_05037	492090
PAPLA_05038	492105
PAPLA_05039	492108
PAPLA_05040	439100
PAPLA_05041	528729
PAPLA_05042	540894
PAPLA_05043	492125
PAPLA_05044	492131
PAPLA_05045	511246
PAPLA_05046	492147
PAPLA_05047	492154
PAPLA_05048	310169
PAPLA_05049	440016
PAPLA_05050	511255
PAPLA_05051	511256
PAPLA_05052	492159
PAPLA_05053	492162
PAPLA_05054	492164
PAPLA_05055	505500
PAPLA_05056	310329
PAPLA_05057	492173
PAPLA_05058	492177
PAPLA_05059	492182
PAPLA_05060	492202
PAPLA_05061	492209
PAPLA_05062	499860
PAPLA_05063	492211
PAPLA_05064	492235
PAPLA_05065	492241
PAPLA_05066	492242
PAPLA_05067	492247
PAPLA_05068	511274
PAPLA_05069	505509
PAPLA_05070	311121
PAPLA_05071	464948
PAPLA_05071	464948
PAPLA_05071	464948
PAPLA_05072	492265
PAPLA_05073	492266
PAPLA_05074	492272
PAPLA_05075	492275
PAPLA_05076	492276
PAPLA_05077	528814
PAPLA_05078	492286
PAPLA_05079	542196
PAPLA_05080	492288
PAPLA_05081	492297
PAPLA_05082	492301
PAPLA_05083	492304
PAPLA_05084	492307
PAPLA_05085	492307
PAPLA_05086	311674
PAPLA_05087	522890
PAPLA_05088	528843
PAPLA_05089	528847
PAPLA_05090	528847
PAPLA_05091	473393
PAPLA_05092	454221
PAPLA_05093	311963
PAPLA_05094	312042
PAPLA_05095	492360
PAPLA_05096	492362
PAPLA_05097	492364
PAPLA_05098	492368
PAPLA_05099	492372
PAPLA_05100	492389
PAPLA_05101	492391
PAPLA_05102	492393
PAPLA_05103	505539
PAPLA_05104	492408
PAPLA_05105	492420
PAPLA_05106	492423
PAPLA_05107	492427
PAPLA_05108	540957
PAPLA_05108	540957
PAPLA_05109	313047
PAPLA_05110	511315
PAPLA_05111	511316
PAPLA_05111	511316
PAPLA_05112	313149
PAPLA_05113	473628
PAPLA_05114	454274
PAPLA_05115	492447
PAPLA_05116	313337
PAPLA_05117	492475
PAPLA_05118	492477
PAPLA_05119	492483
PAPLA_05120	492486
PAPLA_05121	313527
PAPLA_05122	492489
PAPLA_05123	473422
PAPLA_05124	492495
PAPLA_05125	492498
PAPLA_05126	439371
PAPLA_05127	492503
PAPLA_05128	492507
PAPLA_05129	492509
PAPLA_05130	465076
PAPLA_05131	454314
PAPLA_05132	314014
PAPLA_05133	314338
PAPLA_05134	511340
PAPLA_05135	473435
PAPLA_05136	505555
PAPLA_05137	492551
PAPLA_05138	454328
PAPLA_05139	492553
PAPLA_05140	492566
PAPLA_05141	492582
PAPLA_05142	492585
PAPLA_05143	492587
PAPLA_05144	492589
PAPLA_05145	492593
PAPLA_05146	492594
PAPLA_05147	492599
PAPLA_05148	511354
PAPLA_05149	492602
PAPLA_05150	314897
PAPLA_05151	439500
PAPLA_05152	492633
PAPLA_05153	315252
PAPLA_05154	492646
PAPLA_05155	492648
PAPLA_05156	315259
PAPLA_05157	315262
PAPLA_05158	492666
PAPLA_05159	492669
PAPLA_05160	465154
PAPLA_05161	454392
PAPLA_05162	492675
PAPLA_05163	492679
PAPLA_05164	505578
PAPLA_05165	511373
PAPLA_05166	465171
PAPLA_05167	439198
PAPLA_05168	492703
PAPLA_05169	439487
PAPLA_05170	505587
PAPLA_05171	473471
PAPLA_05172	473472
PAPLA_05173	473474
PAPLA_05174	526822
PAPLA_05175	480612
PAPLA_05176	439202
PAPLA_05177	492733
PAPLA_05178	454431
PAPLA_05179	492736
PAPLA_05180	511387
PAPLA_05181	511388
PAPLA_05182	492741
PAPLA_05183	492744
PAPLA_05184	492748
PAPLA_05185	492753
PAPLA_05186	492759
PAPLA_05187	473485
PAPLA_05188	492765
PAPLA_05189	492767
PAPLA_05190	529265
PAPLA_05191	508232
PAPLA_05192	492781
PAPLA_05193	317186
PAPLA_05194	492789
PAPLA_05195	318427
PAPLA_05196	511404
PAPLA_05197	511405
PAPLA_05198	318810
PAPLA_05199	492803
PAPLA_05200	511408
PAPLA_05201	492820
PAPLA_05202	492822
PAPLA_05203	495248
PAPLA_05204	492908
PAPLA_05205	465251
PAPLA_05206	541064
PAPLA_05207	492922
PAPLA_05208	492924
PAPLA_05209	492926
PAPLA_05210	492932
PAPLA_05211	474898
PAPLA_05212	492936
PAPLA_05213	320532
PAPLA_05214	440699
PAPLA_05215	492946
PAPLA_05216	320621
PAPLA_05217	320651
PAPLA_05218	320664
PAPLA_05219	492970
PAPLA_05220	492976
PAPLA_05221	511445
PAPLA_05222	541078
PAPLA_05223	473528
PAPLA_05224	546945
PAPLA_05225	529435
PAPLA_05226	492997
PAPLA_05227	465294
PAPLA_05228	454533
PAPLA_05229	511452
PAPLA_05230	493011
PAPLA_05231	493015
PAPLA_05232	493020
PAPLA_05233	493021
PAPLA_05234	493024
PAPLA_05235	493027
PAPLA_05236	440406
PAPLA_05237	493032
PAPLA_05238	493042
PAPLA_05239	541095
PAPLA_05240	493052
PAPLA_05241	493055
PAPLA_05242	493059
PAPLA_05243	511468
PAPLA_05244	493065
PAPLA_05245	493069
PAPLA_05246	321700
PAPLA_05247	493075
PAPLA_05248	321758
PAPLA_05249	321769
PAPLA_05250	493097
PAPLA_05251	322005
PAPLA_05251	322005
PAPLA_05251	322005
PAPLA_05251	322005
PAPLA_05251	322005
PAPLA_05251	322005
PAPLA_05252	322005
PAPLA_05252	322005
PAPLA_05252	322005
PAPLA_05252	322005
PAPLA_05252	322005
PAPLA_05252	322005
PAPLA_05252	322005
PAPLA_05252	322005
PAPLA_05253	465353
PAPLA_05254	493104
PAPLA_05255	493105
PAPLA_05256	493108
PAPLA_05257	493111
PAPLA_05258	493112
PAPLA_05259	493115
PAPLA_05260	493115
PAPLA_05261	493119
PAPLA_05262	541118
PAPLA_05263	541119
PAPLA_05264	505640
PAPLA_05265	535614
PAPLA_05265	535614
PAPLA_05265	535614
PAPLA_05266	493130
PAPLA_05267	546983
PAPLA_05268	493134
PAPLA_05269	465374
PAPLA_05270	493139
PAPLA_05271	493141
PAPLA_05272	511496
PAPLA_05273	322384
PAPLA_05274	493156
PAPLA_05275	493158
PAPLA_05276	529578
PAPLA_05277	493161
PAPLA_05278	493163
PAPLA_05279	493169
PAPLA_05280	493174
PAPLA_05281	493178
PAPLA_05282	493179
PAPLA_05283	493185
PAPLA_05284	493186
PAPLA_05285	493191
PAPLA_05286	440755
PAPLA_05287	511513
PAPLA_05288	440224
PAPLA_05289	511515
PAPLA_05290	511515
PAPLA_05291	473590
PAPLA_05292	323246
PAPLA_05293	323246
PAPLA_05294	529600
PAPLA_05295	323363
PAPLA_05296	454668
PAPLA_05297	440889
PAPLA_05298	493239
PAPLA_05299	493242
PAPLA_05300	323632
PAPLA_05301	493245
PAPLA_05302	493248
PAPLA_05303	440618
PAPLA_05304	323714
PAPLA_05305	493292
PAPLA_05306	511529
PAPLA_05307	440513
PAPLA_05308	544856
PAPLA_05309	473605
PAPLA_05310	495685
PAPLA_05311	493305
PAPLA_05312	505666
PAPLA_05313	493313
PAPLA_05314	493317
PAPLA_05315	493321
PAPLA_05316	493323
PAPLA_05317	493323
PAPLA_05318	473614
PAPLA_05319	493334
PAPLA_05320	326185
PAPLA_05321	529763
PAPLA_05322	493350
PAPLA_05323	493352
PAPLA_05324	493356
PAPLA_05325	536529
PAPLA_05326	327066
PAPLA_05327	493371
PAPLA_05328	493374
PAPLA_05329	493376
PAPLA_05330	465499
PAPLA_05331	327298
PAPLA_05332	465504
PAPLA_05333	493385
PAPLA_05334	300337
PAPLA_05335	473629
PAPLA_05336	473632
PAPLA_05337	493386
PAPLA_05338	493387
PAPLA_05339	493388
PAPLA_05340	493393
PAPLA_05341	511561
PAPLA_05342	493401
PAPLA_05343	327572
PAPLA_05344	327643
PAPLA_05345	493413
PAPLA_05346	541193
PAPLA_05347	440490
PAPLA_05348	505692
PAPLA_05349	505692
PAPLA_05350	493435
PAPLA_05351	511572
PAPLA_05352	493438
PAPLA_05353	493441
PAPLA_05354	493443
PAPLA_05355	511575
PAPLA_05356	328374
PAPLA_05357	493449
PAPLA_05358	475196
PAPLA_05359	493455
PAPLA_05360	493457
PAPLA_05361	493459
PAPLA_05362	465562
PAPLA_05363	493472
PAPLA_05364	328777
PAPLA_05365	440801
PAPLA_05366	493481
PAPLA_05367	493482
PAPLA_05368	493486
PAPLA_05368	493486
PAPLA_05369	454819
PAPLA_05370	440649
PAPLA_05371	329004
PAPLA_05372	493500
PAPLA_05373	493504
PAPLA_05374	493508
PAPLA_05375	493510
PAPLA_05376	493514
PAPLA_05377	493523
PAPLA_05378	493525
PAPLA_05379	493527
PAPLA_05380	493529
PAPLA_05381	493530
PAPLA_05382	493533
PAPLA_05383	493545
PAPLA_05384	493550
PAPLA_05385	493552
PAPLA_05386	541230
PAPLA_05387	493556
PAPLA_05388	329591
PAPLA_05389	503524
PAPLA_05390	503528
PAPLA_05391	541238
PAPLA_05392	329960
PAPLA_05393	505720
PAPLA_05394	503545
PAPLA_05395	513941
PAPLA_05396	330028
PAPLA_05397	543393
PAPLA_05398	503556
PAPLA_05399	330246
PAPLA_05400	503572
PAPLA_05401	330276
PAPLA_05402	493620
PAPLA_05403	493623
PAPLA_05404	493626
PAPLA_05405	330389
PAPLA_05406	330375
PAPLA_05407	493638
PAPLA_05408	511630
PAPLA_05409	493645
PAPLA_05410	493651
PAPLA_05411	493652
PAPLA_05412	493669
PAPLA_05413	511635
PAPLA_05414	330673
PAPLA_05415	511637
PAPLA_05416	493698
PAPLA_05417	330801
PAPLA_05418	330758
PAPLA_05419	330984
PAPLA_05420	493713
PAPLA_05421	493715
PAPLA_05422	505735
PAPLA_05423	331487
PAPLA_05424	493724
PAPLA_05425	493729
PAPLA_05426	493731
PAPLA_05427	493734
PAPLA_05428	493748
PAPLA_05429	493753
PAPLA_05430	493758
PAPLA_05431	511658
PAPLA_05432	473727
PAPLA_05433	473729
PAPLA_05433	473729
PAPLA_05434	493776
PAPLA_05435	493778
PAPLA_05436	493785
PAPLA_05437	511663
PAPLA_05438	473734
PAPLA_05439	493793
PAPLA_05440	511667
PAPLA_05441	333601
PAPLA_05442	511669
PAPLA_05443	333645
PAPLA_05444	493812
PAPLA_05445	465699
PAPLA_05446	333834
PAPLA_05447	334033
PAPLA_05448	493826
PAPLA_05449	493829
PAPLA_05450	493830
PAPLA_05451	334149
PAPLA_05452	454950
PAPLA_05453	454950
PAPLA_05454	547135
PAPLA_05455	493838
PAPLA_05456	465716
PAPLA_05457	493849
PAPLA_05458	440648
PAPLA_05459	478013
PAPLA_05460	334745
PAPLA_05461	465731
PAPLA_05462	493867
PAPLA_05463	493873
PAPLA_05464	505763
PAPLA_05465	493880
PAPLA_05466	493887
PAPLA_05467	454988
PAPLA_05468	493889
PAPLA_05469	493892
PAPLA_05470	440887
PAPLA_05471	541316
PAPLA_05472	440762
PAPLA_05473	541318
PAPLA_05474	493921
PAPLA_05475	335571
PAPLA_05476	440256
PAPLA_05477	493940
PAPLA_05478	493945
PAPLA_05479	493951
PAPLA_05480	473774
PAPLA_05481	336144
PAPLA_05482	493961
PAPLA_05483	494584
PAPLA_05484	336344
PAPLA_05485	496619
PAPLA_05486	493978
PAPLA_05487	493984
PAPLA_05488	541330
PAPLA_05489	493989
PAPLA_05490	493992
PAPLA_05491	493994
PAPLA_05492	336649
PAPLA_05493	511716
PAPLA_05494	494000
PAPLA_05495	494003
PAPLA_05496	511719
PAPLA_05497	440715
PAPLA_05498	530294
PAPLA_05499	530294
PAPLA_05500	336927
PAPLA_05501	444488
PAPLA_05502	494039
PAPLA_05503	511725
PAPLA_05504	511726
PAPLA_05505	337445
PAPLA_05506	511729
PAPLA_05507	337542
PAPLA_05508	494057
PAPLA_05509	494058
PAPLA_05510	511733
PAPLA_05511	541350
PAPLA_05512	494106
PAPLA_05513	494110
PAPLA_05514	465837
PAPLA_05515	494121
PAPLA_05516	494125
PAPLA_05517	505806
PAPLA_05518	494132
PAPLA_05519	494135
PAPLA_05520	338566
PAPLA_05521	338461
PAPLA_05522	338460
PAPLA_05523	494149
PAPLA_05524	494153
PAPLA_05525	541363
PAPLA_05526	494160
PAPLA_05527	338802
PAPLA_05528	541367
PAPLA_05529	494172
PAPLA_05530	494176
PAPLA_05531	494179
PAPLA_05532	440372
PAPLA_05533	494186
PAPLA_05534	505812
PAPLA_05535	505812
PAPLA_05536	494227
PAPLA_05537	494239
PAPLA_05538	494241
PAPLA_05539	541375
PAPLA_05540	494251
PAPLA_05541	494255
PAPLA_05542	473821
PAPLA_05543	340515
PAPLA_05544	494263
PAPLA_05545	494268
PAPLA_05546	494271
PAPLA_05547	455146
PAPLA_05548	440623
PAPLA_05549	465912
PAPLA_05550	494279
PAPLA_05551	511773
PAPLA_05552	494285
PAPLA_05553	341058
PAPLA_05554	541391
PAPLA_05555	341127
PAPLA_05556	494294
PAPLA_05557	494295
PAPLA_05558	455181
PAPLA_05559	494300
PAPLA_05560	511782
PAPLA_05561	547225
PAPLA_05562	494306
PAPLA_05563	494309
PAPLA_05564	511786
PAPLA_05565	455196
PAPLA_05566	440308
PAPLA_05567	541404
PAPLA_05568	494319
PAPLA_05569	440663
PAPLA_05570	494322
PAPLA_05571	473850
PAPLA_05572	341722
PAPLA_05573	511795
PAPLA_05574	342083
PAPLA_05575	494347
PAPLA_05576	494352
PAPLA_05577	494356
PAPLA_05578	494357
PAPLA_05579	494363
PAPLA_05580	494367
PAPLA_05581	511803
PAPLA_05582	494370
PAPLA_05583	494373
PAPLA_05584	494384
PAPLA_05585	494387
PAPLA_05586	494390
PAPLA_05587	494402
PAPLA_05588	494405
PAPLA_05589	342882
PAPLA_05590	494417
PAPLA_05591	530686
PAPLA_05591	530686
PAPLA_05592	494421
PAPLA_05593	497579
PAPLA_05594	530688
PAPLA_05595	494429
PAPLA_05596	343415
PAPLA_05597	343416
PAPLA_05598	505858
PAPLA_05599	343552
PAPLA_05600	494455
PAPLA_05601	440257
PAPLA_05602	494466
PAPLA_05603	494475
PAPLA_05604	494478
PAPLA_05605	505865
PAPLA_05606	494494
PAPLA_05607	455308
PAPLA_05608	494496
PAPLA_05609	494500
PAPLA_05610	344445
PAPLA_05611	494509
PAPLA_05612	494510
PAPLA_05613	535839
PAPLA_05614	494514
PAPLA_05615	511847
PAPLA_05616	440348
PAPLA_05617	440646
PAPLA_05618	494568
PAPLA_05619	494570
PAPLA_05620	494573
PAPLA_05621	494579
PAPLA_05622	547286
PAPLA_05623	494584
PAPLA_05624	494585
PAPLA_05625	494590
PAPLA_05626	345158
PAPLA_05627	345144
PAPLA_05628	345441
PAPLA_05629	511861
PAPLA_05630	345276
PAPLA_05631	505884
PAPLA_05632	494623
PAPLA_05633	494625
PAPLA_05634	345650
PAPLA_05635	345647
PAPLA_05636	345674
PAPLA_05637	440118
PAPLA_05638	346374
PAPLA_05639	511873
PAPLA_05640	471974
PAPLA_05641	494660
PAPLA_05643	530914
PAPLA_05644	494674
PAPLA_05645	440944
PAPLA_05646	530921
PAPLA_05647	347270
PAPLA_05648	511884
PAPLA_05649	347512
PAPLA_05650	494738
PAPLA_05651	494759
PAPLA_05652	494765
PAPLA_05653	494772
PAPLA_05654	494782
PAPLA_05655	348028
PAPLA_05656	348096
PAPLA_05657	494794
PAPLA_05658	494802
PAPLA_05659	466183
PAPLA_05660	466183
PAPLA_05661	348492
PAPLA_05662	441118
PAPLA_05663	466192
PAPLA_05664	494837
PAPLA_05664	494837
PAPLA_05665	473951
PAPLA_05666	473952
PAPLA_05666	473952
PAPLA_05667	494842
PAPLA_05668	494842
PAPLA_05669	494862
PAPLA_05670	466203
PAPLA_05671	441687
PAPLA_05672	350032
PAPLA_05673	491717
PAPLA_05674	494884
PAPLA_05675	541521
PAPLA_05676	511917
PAPLA_05677	494894
PAPLA_05678	189754
PAPLA_05679	494904
PAPLA_05680	494906
PAPLA_05681	455477
PAPLA_05682	441538
PAPLA_05683	494913
PAPLA_05684	547345
PAPLA_05685	505918
PAPLA_05686	350859
PAPLA_05687	494925
PAPLA_05688	494927
PAPLA_05689	494935
PAPLA_05690	494939
PAPLA_05691	466258
PAPLA_05692	351324
PAPLA_05693	351930
PAPLA_05694	494958
PAPLA_05695	494960
PAPLA_05696	494988
PAPLA_05697	476554
PAPLA_05698	541550
PAPLA_05699	495007
PAPLA_05700	495010
PAPLA_05701	495020
PAPLA_05702	352288
PAPLA_05703	352331
PAPLA_05704	352310
PAPLA_05705	495034
PAPLA_05706	495037
PAPLA_05707	495040
PAPLA_05708	352557
PAPLA_05709	535902
PAPLA_05710	466313
PAPLA_05711	455560
PAPLA_05712	495054
PAPLA_05713	352779
PAPLA_05714	495059
PAPLA_05715	541571
PAPLA_05716	495064
PAPLA_05717	511969
PAPLA_05718	495074
PAPLA_05719	466334
PAPLA_05720	495077
PAPLA_05721	495082
PAPLA_05722	466344
PAPLA_05723	495085
PAPLA_05724	353636
PAPLA_05725	495103
PAPLA_05726	495105
PAPLA_05727	495112
PAPLA_05728	495127
PAPLA_05729	441394
PAPLA_05730	354344
PAPLA_05731	495176
PAPLA_05732	466368
PAPLA_05733	495186
PAPLA_05734	495189
PAPLA_05735	495193
PAPLA_05736	495193
PAPLA_05737	495195
PAPLA_05738	355182
PAPLA_05739	355185
PAPLA_05740	495208
PAPLA_05741	495210
PAPLA_05742	495210
PAPLA_05743	495215
PAPLA_05744	495217
PAPLA_05745	495334
PAPLA_05746	495222
