LogFC_ATS_AC_wo,Reaction,NAME,EQUATION,SUBSYSTEM
2.6431110773814,r_3769,"phosphatidyl-L-serine (1-16:0, 2-18:1) transport, ER membrane-mitochondrial membrane","phosphatidyl-L-serine (1-16:0, 2-18:1)[erm] <=> phosphatidyl-L-serine (1-16:0, 2-18:1)[mm]",
2.64368166448646,r_3771,"phosphatidyl-L-serine (1-18:0, 2-18:1) transport, ER membrane-mitochondrial membrane","phosphatidyl-L-serine (1-18:0, 2-18:1)[erm] <=> phosphatidyl-L-serine (1-18:0, 2-18:1)[mm]",
2.19960915438863,r_3793,"diglyceride (1-16:0, 2-18:1) transport, ER membrane-Golgi membrane","diglyceride (1-16:0, 2-18:1)[erm] <=> diglyceride (1-16:0, 2-18:1)[gm]",
2.20899092736989,r_3795,"diglyceride (1-18:0, 2-18:1) transport, ER membrane-Golgi membrane","diglyceride (1-18:0, 2-18:1)[erm] <=> diglyceride (1-18:0, 2-18:1)[gm]",
2.20049557818058,r_3809,"1-phosphatidyl-1D-myo-inositol (1-16:0, 2-18:1) transport, ER membrane-Golgi membrane","1-phosphatidyl-1D-myo-inositol (1-16:0, 2-18:1)[erm] <=> 1-phosphatidyl-1D-myo-inositol (1-16:0, 2-18:1)[gm]",
2.20988688607247,r_3811,"1-phosphatidyl-1D-myo-inositol (1-18:0, 2-18:1) transport, ER membrane-Golgi membrane","1-phosphatidyl-1D-myo-inositol (1-18:0, 2-18:1)[erm] <=> 1-phosphatidyl-1D-myo-inositol (1-18:0, 2-18:1)[gm]",
2.19960915434811,r_3833,"phosphatidate (1-16:0, 2-18:1) transport, ER membrane-vacuolar membrane","phosphatidate (1-16:0, 2-18:1)[erm] <=> phosphatidate (1-16:0, 2-18:1)[vm]",
2.20899092744202,r_3835,"phosphatidate (1-18:0, 2-18:1) transport, ER membrane-vacuolar membrane","phosphatidate (1-18:0, 2-18:1)[erm] <=> phosphatidate (1-18:0, 2-18:1)[vm]",
2.6519798414886,r_3849,"phosphatidyl-L-serine (1-16:0, 2-18:1) transport, ER membrane-vacuolar membrane","phosphatidyl-L-serine (1-16:0, 2-18:1)[erm] <=> phosphatidyl-L-serine (1-16:0, 2-18:1)[vm]",
2.65255042872474,r_3851,"phosphatidyl-L-serine (1-18:0, 2-18:1) transport, ER membrane-vacuolar membrane","phosphatidyl-L-serine (1-18:0, 2-18:1)[erm] <=> phosphatidyl-L-serine (1-18:0, 2-18:1)[vm]",
2.21186930322256,r_3873,"1-phosphatidyl-1D-myo-inositol (1-16:0, 2-18:1) transport, ER membrane-cell envelope","1-phosphatidyl-1D-myo-inositol (1-16:0, 2-18:1)[erm] <=> 1-phosphatidyl-1D-myo-inositol (1-16:0, 2-18:1)[ce]",
2.21186930662374,r_3875,"1-phosphatidyl-1D-myo-inositol (1-18:0, 2-18:1) transport, ER membrane-cell envelope","1-phosphatidyl-1D-myo-inositol (1-18:0, 2-18:1)[erm] <=> 1-phosphatidyl-1D-myo-inositol (1-18:0, 2-18:1)[ce]",
2.21153247316367,r_3933,"1-phosphatidyl-1D-myo-inositol (1-16:0, 2-18:1) transport, ER membrane-nucleus","1-phosphatidyl-1D-myo-inositol (1-16:0, 2-18:1)[erm] <=> 1-phosphatidyl-1D-myo-inositol (1-16:0, 2-18:1)[n]",
2.21153247317254,r_3935,"1-phosphatidyl-1D-myo-inositol (1-18:0, 2-18:1) transport, ER membrane-nucleus","1-phosphatidyl-1D-myo-inositol (1-18:0, 2-18:1)[erm] <=> 1-phosphatidyl-1D-myo-inositol (1-18:0, 2-18:1)[n]",
6.29623194441846,r_4039,succinyl-CoA:acetate CoA transferase,acetate[m] + succinyl-CoA[m] <=> acetyl-CoA[m] + succinate[m],Pyruvate metabolism
2.21153247306033,r_4046,non-growth associated maintenance reaction,ATP[c] + H2O[c] => ADP[c] + H+[c] + phosphate[c],
2.21153247322224,r_4185,oxaloacetate carboxy-lyase (pyruvate-forming),H+[c] + oxaloacetate[c] => carbon dioxide[c] + pyruvate[c],
2.21153247315075,r_4224,Sodium transport ATPase 5 (EC 3.6.3.7),ATP[c] + H2O[c] + sodium[c] => ADP[c] + H+[c] + phosphate[c] + sodium[e],
2.211532473084,r_4266,Inosine triphosphate pyrophosphatase (ITPase) (Inosine triphosphatase) (EC 3.6.1.9) (Hydroxylaminopurine sensitivity protein 1) (Non-canonical purine NTP pyrophosphatase) (Non-standard purine NTP pyrophosphatase) (Nucleoside-triphosphate diphosphatase) (Nucleoside-triphosphate pyrophosphatase) (NTPase),dATP[c] + H2O[c] => dAMP[c] + diphosphate[c] + H+[c],
2.21153247307144,r_4267,2'-Deoxyguanosine 5'-triphosphate diphosphohydrolase,dGTP[c] + H2O[c] => dGMP[c] + diphosphate[c] + H+[c],
2.21153247315319,r_4268,dTTP diphosphohydrolase,dTTP[c] + H2O[c] => diphosphate[c] + dTMP[c] + H+[c],
2.18177878744574,t_0001,NADH dehydrogenase (complex I),5 H+[m] + NADH[m] + ubiquinone-6[m] => 4 H+[c] + NAD[m] + ubiquinol-6[m],Oxidative phosphorylation
2.40939398244798,t_0009,cytoplasmatic carnitine acyltransferase (C16:0),(R)-carnitine[c] + palmitoyl-CoA[c] => O-palmitoylcarnitine[c] + coenzyme A[c],Fatty acid degradation (mitochondrial)
2.40939398269055,t_0010,cytoplasmatic carnitine acyltransferase (C18:0),(R)-carnitine[c] + stearoyl-CoA[c] => O-stearoylcarnitine[c] + coenzyme A[c],Fatty acid degradation (mitochondrial)
2.40939398276206,t_0015,fatty acylcarnitine transport (C16:0),O-palmitoylcarnitine[c] + (R)-carnitine[m] <=> O-palmitoylcarnitine[m] + (R)-carnitine[c],Fatty acid degradation (mitochondrial)
2.40939398269055,t_0016,fatty acylcarnitine transport (C18:0),O-stearoylcarnitine[c] + (R)-carnitine[m] <=> O-stearoylcarnitine[m] + (R)-carnitine[c],Fatty acid degradation (mitochondrial)
2.40939398244798,t_0021,mitochondrial carnitine acyltransferase (C16:0),O-palmitoylcarnitine[m] + coenzyme A[m] => palmitoyl-CoA[m] + (R)-carnitine[m],Fatty acid degradation (mitochondrial)
2.40939398269055,t_0022,mitochondrial carnitine acyltransferase (C18:0),O-stearoylcarnitine[m] + coenzyme A[m] => stearoyl-CoA[m] + (R)-carnitine[m],Fatty acid degradation (mitochondrial)
2.40939398268804,t_0028,2-enoyl-CoA hydratase (3-hydroxybutanoyl-CoA),trans-but-2-enoyl-CoA[m] + H2O[m] <=> (R)-3-hydroxybutanoyl-CoA[m],Fatty acid degradation (mitochondrial)
2.40939398269862,t_0029,2-enoyl-CoA hydratase (3-hydroxydecanoyl-CoA),trans-dec-2-enoyl-CoA[m] + H2O[m] <=> (R)-3-hydroxydecanoyl-CoA[m],Fatty acid degradation (mitochondrial)
2.40939398281493,t_0031,2-enoyl-CoA hydratase (3-hydroxydodecanoyl-CoA),trans-dodec-2-enoyl-CoA[m] + H2O[m] <=> (R)-3-hydroxylauroyl-CoA[m],Fatty acid degradation (mitochondrial)
2.40939398244464,t_0033,2-enoyl-CoA hydratase (3-hydroxyhexadecanoyl-CoA),hexadec-2-enoyl-CoA[m] + H2O[m] <=> (S)-3-hydroxypalmitoyl-CoA[m],Fatty acid degradation (mitochondrial)
2.40939398277263,t_0034,2-enoyl-CoA hydratase (3-hydroxyhexanoyl-CoA),trans-hex-2-enoyl-CoA[m] + H2O[m] <=> (R)-3-hydroxyhexanoyl-CoA[m],Fatty acid degradation (mitochondrial)
2.40939398275476,t_0036,2-enoyl-CoA hydratase (3-hydroxyoctadecanoyl-CoA),trans-octadec-2-enoyl-CoA[m] + H2O[m] <=> 3-hydroxyoctadecanoyl-CoA[m],Fatty acid degradation (mitochondrial)
2.40939398277263,t_0037,2-enoyl-CoA hydratase (3-hydroxyoctanoyl-CoA),trans-oct-2-enoyl-CoA[m] + H2O[m] <=> (R)-3-hydroxyoctanoyl-CoA[m],Fatty acid degradation (mitochondrial)
2.40939398281493,t_0039,2-enoyl-CoA hydratase (3-hydroxytetradecanoyl-CoA),trans-tetradec-2-enoyl-CoA[m] + H2O[m] <=> (S)-3-hydroxytetradecanoyl-CoA[m],Fatty acid degradation (mitochondrial)
2.40939398257242,t_0040,3-hydroxyacyl-CoA dehydrogenase (3-oxobutanoyl-CoA),(R)-3-hydroxybutanoyl-CoA[m] + NAD[m] <=> acetoacetyl-CoA[m] + H+[m] + NADH[m],Fatty acid degradation (mitochondrial)
3.40939398267287,t_0041,3-hydroxyacyl-CoA dehydrogenase (3-oxodecanoyl-CoA),(R)-3-hydroxydecanoyl-CoA[m] + NAD[m] <=> 3-oxodecanoyl-CoA[m] + H+[m] + NADH[m],Fatty acid degradation (mitochondrial)
3.40939398276872,t_0049,3-hydroxyacyl-CoA dehydrogenase (3-oxooctanoyl-CoA),(R)-3-hydroxyoctanoyl-CoA[m] + NAD[m] <=> 3-oxooctanoyl-CoA[m] + H+[m] + NADH[m],Fatty acid degradation (mitochondrial)
1.5009275320359,t_0053,acetyl-CoA C-acyltransferase (octanoyl-CoA),3-oxodecanoyl-CoA[m] + coenzyme A[m] <=> octanoyl-CoA[m] + acetyl-CoA[m],Fatty acid degradation (mitochondrial)
2.93398386531731,t_0054,acetyl-CoA C-acyltransferase (butanoyl-CoA),3-oxohexanoyl-CoA[m] + coenzyme A[m] <=> butanoyl-CoA[m] + acetyl-CoA[m],Fatty acid degradation (mitochondrial)
3.3178604329852,t_0055,acetyl-CoA C-acyltransferase (decanoyl-CoA),3-oxolauroyl-CoA[m] + coenzyme A[m] <=> decanoyl-CoA[m] + acetyl-CoA[m],Fatty acid degradation (mitochondrial)
2.93398386534751,t_0057,acetyl-CoA C-acyltransferase (hexanoyl-CoA),3-oxooctanoyl-CoA[m] + coenzyme A[m] <=> hexanoyl-CoA[m] + acetyl-CoA[m],Fatty acid degradation (mitochondrial)
3.40939398245053,t_0059,acetyl-CoA C-acyltransferase (lauroyl-CoA),3-oxotetradecanoyl-CoA[m] + coenzyme A[m] <=> lauroyl-CoA[m] + acetyl-CoA[m],Fatty acid degradation (mitochondrial)
2.40939398258685,t_0060,acetyl-CoA C-acyltransferase (myristoyl-CoA),3-oxopalmitoyl-CoA[m] + coenzyme A[m] <=> myristoyl-CoA[m] + acetyl-CoA[m],Fatty acid degradation (mitochondrial)
2.40939398269055,t_0061,acetyl-CoA C-acyltransferase (palmitoyl-CoA),3-oxooctadecanoyl-CoA[m] + coenzyme A[m] <=> palmitoyl-CoA[m] + acetyl-CoA[m],Fatty acid degradation (mitochondrial)
3.17081262055638,t_0065,acyl-CoA oxidase (decanoyl-CoA),decanoyl-CoA[m] + FAD[m] <=> trans-dec-2-enoyl-CoA[m] + FADH2[m],Fatty acid degradation (mitochondrial)
2.73132207751898,t_0067,acyl-CoA oxidase (lauroyl-CoA),lauroyl-CoA[m] + FAD[m] <=> trans-dodec-2-enoyl-CoA[m] + FADH2[m],Fatty acid degradation (mitochondrial)
1.83889583004386,t_0069,acyl-CoA oxidase (palmitoyl-CoA),palmitoyl-CoA[m] + FAD[m] <=> hexadec-2-enoyl-CoA[m] + FADH2[m],Fatty acid degradation (mitochondrial)
2.40939398266869,t_0070,acyl-CoA oxidase (hexanoyl-CoA),hexanoyl-CoA[m] + FAD[m] <=> trans-hex-2-enoyl-CoA[m] + FADH2[m],Fatty acid degradation (mitochondrial)
2.40939398275493,t_0072,acyl-CoA oxidase (stearoyl-CoA),stearoyl-CoA[m] + FAD[m] <=> trans-octadec-2-enoyl-CoA[m] + FADH2[m],Fatty acid degradation (mitochondrial)
2.40939398267527,t_0073,acyl-CoA oxidase (octanoyl-CoA),octanoyl-CoA[m] + FAD[m] <=> trans-oct-2-enoyl-CoA[m] + FADH2[m],Fatty acid degradation (mitochondrial)
1.77287524627794,t_0086,"1-acyl-sn-glycerol-3-phosphate acyltransferase (1-18:0, 2-18:1), endoplasmic reticulum membrane","oleoyl-CoA[erm] + 1-acyl-sn-glycerol 3-phosphate (18:0)[erm] => coenzyme A[erm] + phosphatidate (1-18:0, 2-18:1)[erm]",
1.22405863064678,t_0093,"1-acyl-sn-glycerol-3-phosphate acyltransferase (1-18:0, 2-18:2), lipid particle","linoleoyl-CoA[lp] + 1-acyl-sn-glycerol 3-phosphate (18:0)[lp] => phosphatidate (1-18:0, 2-18:2)[lp] + coenzyme A[lp]",
2.27466176418959,t_0096,"acyl dhap reductase (18:0), endoplasmic reticulum membrane",H+[erm] + NADPH[erm] + acylglycerone phosphate (18:0)[erm] => NADP(+)[erm] + 1-acyl-sn-glycerol 3-phosphate (18:0)[erm],
2.19846787844344,t_0097,"CDP-diacylglycerol synthase (1-16:0, 2-18:1), endoplasmic reticulum membrane","H+[erm] + phosphatidate (1-16:0, 2-18:1)[erm] + CTP[erm] <=> diphosphate[erm] + CDP-diacylglycerol (1-16:0, 2-18:1)[erm]",
2.19850251477432,t_0098,"CDP-diacylglycerol synthase (1-16:0, 2-18:2), endoplasmic reticulum membrane","phosphatidate (1-16:0, 2-18:2)[erm] + H+[erm] + CTP[erm] <=> CDP-diacylglycerol (1-16:0, 2-18:2)[erm] + diphosphate[erm]",
2.20835701113044,t_0100,"CDP-diacylglycerol synthase (1-18:0, 2-18:1), endoplasmic reticulum membrane","H+[erm] + phosphatidate (1-18:0, 2-18:1)[erm] + CTP[erm] <=> diphosphate[erm] + CDP-diacylglycerol (1-18:0, 2-18:1)[erm]",
2.20833456238732,t_0101,"CDP-diacylglycerol synthase (1-18:0, 2-18:2), endoplasmic reticulum membrane","phosphatidate (1-18:0, 2-18:2)[erm] + H+[erm] + CTP[erm] <=> CDP-diacylglycerol (1-18:0, 2-18:2)[erm] + diphosphate[erm]",
2.19959425599607,t_0104,"CDP-diacylglycerol synthase (1-16:0, 2-18:2), mitochondrial membrane","phosphatidate (1-16:0, 2-18:2)[mm] + CTP[mm] + H+[mm] <=> CDP-diacylglycerol (1-16:0, 2-18:2)[mm] + diphosphate[mm]",
2.20899092745677,t_0106,"CDP-diacylglycerol synthase (1-18:0, 2-18:1), mitochondrial membrane","phosphatidate (1-18:0, 2-18:1)[mm] + CTP[mm] + H+[mm] <=> CDP-diacylglycerol (1-18:0, 2-18:1)[mm] + diphosphate[mm]",
2.2090016022002,t_0107,"CDP-diacylglycerol synthase (1-18:0, 2-18:2), mitochondrial membrane","phosphatidate (1-18:0, 2-18:2)[mm] + CTP[mm] + H+[mm] <=> CDP-diacylglycerol (1-18:0, 2-18:2)[mm] + diphosphate[mm]",
2.21153247309616,t_0163,"DAG kinase (1-16:0, 2-18:1), endoplasmic reticulum membrane","diglyceride (1-16:0, 2-18:1)[erm] + CTP[erm] => H+[erm] + phosphatidate (1-16:0, 2-18:1)[erm] + CDP[erm]",
2.21153247320433,t_0164,"DAG kinase (1-16:0, 2-18:2), endoplasmic reticulum membrane","diglyceride (1-16:0, 2-18:2)[erm] + CTP[erm] => phosphatidate (1-16:0, 2-18:2)[erm] + H+[erm] + CDP[erm]",
2.21153247307549,t_0166,"DAG kinase (1-18:0, 2-18:1), endoplasmic reticulum membrane","diglyceride (1-18:0, 2-18:1)[erm] + CTP[erm] => H+[erm] + phosphatidate (1-18:0, 2-18:1)[erm] + CDP[erm]",
2.21153247308778,t_0167,"DAG kinase (1-18:0, 2-18:2), endoplasmic reticulum membrane","diglyceride (1-18:0, 2-18:2)[erm] + CTP[erm] => phosphatidate (1-18:0, 2-18:2)[erm] + H+[erm] + CDP[erm]",
2.26813566842455,t_0173,"DAG lipase (1-18:0, 2-18:2), lipid particle","diglyceride (1-18:0, 2-18:2)[lp] + H2O[lp] => linoleate[lp] + H+[lp] + 1-monoglyceride (18:0)[lp]",
2.21153247318493,t_0176,"DGPP phosphatase (1-16:0, 2-18:2), vacuolar membrane","1,2-diacylglycerol 3-diphosphate (1-16:0, 2-18:2)[vm] + H2O[vm] => phosphatidate (1-16:0, 2-18:2)[vm] + phosphate[vm] + H+[vm]",
2.21153247319496,t_0179,"DGPP phosphatase (1-18:0, 2-18:2), vacuolar membrane","1,2-diacylglycerol 3-diphosphate (1-18:0, 2-18:2)[vm] + H2O[vm] => phosphatidate (1-18:0, 2-18:2)[vm] + phosphate[vm] + H+[vm]",
2.27466176418959,t_0218,"dihydroxyacetone phosphate acyltransferase (18:0), endoplasmic reticulum membrane",stearoyl-CoA[erm] + dihydroxyacetone phosphate[erm] => coenzyme A[erm] + acylglycerone phosphate (18:0)[erm],
2.47739094286803,t_0225,"fatty-acid--CoA ligase (palmitate), endoplasmic reticulum membrane",coenzyme A[erm] + ATP[erm] + palmitate[erm] <=> palmitoyl-CoA[erm] + AMP[erm] + diphosphate[erm],
3.03225718186061,t_0227,"fatty-acid--CoA ligase (oleate), endoplasmic reticulum membrane",coenzyme A[erm] + ATP[erm] + oleate[erm] <=> oleoyl-CoA[erm] + AMP[erm] + diphosphate[erm],
2.45439968753794,t_0230,"fatty-acid--CoA ligase (palmitate), lipid particle",coenzyme A[lp] + ATP[lp] + palmitate[lp] <=> diphosphate[lp] + AMP[lp] + palmitoyl-CoA[lp],
3.77331517120376,t_0231,"fatty-acid--CoA ligase (stearate), lipid particle",coenzyme A[lp] + ATP[lp] + stearate[lp] <=> diphosphate[lp] + AMP[lp] + stearoyl-CoA[lp],
2.27315156293886,t_0241,"glycerol-3-phosphate acyltransferase (18:0), endoplasmic reticulum membrane",stearoyl-CoA[erm] + glycerol 3-phosphate[erm] => coenzyme A[erm] + 1-acyl-sn-glycerol 3-phosphate (18:0)[erm],
2.19965258795371,t_0243,"IPC synthase (PI (1-16:0, 2-18:2) ceramide-1 (C24))","1-phosphatidyl-1D-myo-inositol (1-16:0, 2-18:2)[gm] + ceramide-1 (C24)[g] => diglyceride (1-16:0, 2-18:2)[gm] + inositol-P-ceramide A (C24)[g]",
2.20900160218805,t_0246,"IPC synthase (PI (1-18:0, 2-18:2) ceramide-1 (C24))","1-phosphatidyl-1D-myo-inositol (1-18:0, 2-18:2)[gm] + ceramide-1 (C24)[g] => diglyceride (1-18:0, 2-18:2)[gm] + inositol-P-ceramide A (C24)[g]",
2.19965258795302,t_0249,"IPC synthase (PI (1-16:0, 2-18:2) ceramide-1 (C26))","1-phosphatidyl-1D-myo-inositol (1-16:0, 2-18:2)[gm] + ceramide-1 (C26)[g] => diglyceride (1-16:0, 2-18:2)[gm] + inositol-P-ceramide A (C26)[g]",
2.20900160227835,t_0252,"IPC synthase (PI (1-18:0, 2-18:2) ceramide-1 (C26))","1-phosphatidyl-1D-myo-inositol (1-18:0, 2-18:2)[gm] + ceramide-1 (C26)[g] => diglyceride (1-18:0, 2-18:2)[gm] + inositol-P-ceramide A (C26)[g]",
2.37790688066393,t_0275,"MAG lipase (1-18:0:0), lipid particle",H2O[lp] + 1-monoglyceride (18:0)[lp] => H+[lp] + palmitate[lp] + glycerol[lp],
2.21153247318493,t_0295,"PA kinase (1-16:0, 2-18:2), vacuolar membrane","phosphatidate (1-16:0, 2-18:2)[vm] + ATP[vm] <=> 1,2-diacylglycerol 3-diphosphate (1-16:0, 2-18:2)[vm] + ADP[vm]",
2.21153247319496,t_0298,"PA kinase (1-18:0, 2-18:2), vacuolar membrane","phosphatidate (1-18:0, 2-18:2)[vm] + ATP[vm] <=> 1,2-diacylglycerol 3-diphosphate (1-18:0, 2-18:2)[vm] + ADP[vm]",
2.19960915450747,t_0300,"PA phosphatase (1-16:0, 2-18:1), endoplasmic reticulum membrane","H2O[erm] + phosphatidate (1-16:0, 2-18:1)[erm] => phosphate[erm] + diglyceride (1-16:0, 2-18:1)[erm]",
2.19965258788833,t_0301,"PA phosphatase (1-16:0, 2-18:2), endoplasmic reticulum membrane","phosphatidate (1-16:0, 2-18:2)[erm] + H2O[erm] => diglyceride (1-16:0, 2-18:2)[erm] + phosphate[erm]",
2.20899092736093,t_0303,"PA phosphatase (1-18:0, 2-18:1), endoplasmic reticulum membrane","H2O[erm] + phosphatidate (1-18:0, 2-18:1)[erm] => phosphate[erm] + diglyceride (1-18:0, 2-18:1)[erm]",
2.20900160220024,t_0304,"PA phosphatase (1-18:0, 2-18:2), endoplasmic reticulum membrane","phosphatidate (1-18:0, 2-18:2)[erm] + H2O[erm] => diglyceride (1-18:0, 2-18:2)[erm] + phosphate[erm]",
2.19965258799534,t_0307,"PA phosphatase (1-16:0, 2-18:2), vacuolar membrane","phosphatidate (1-16:0, 2-18:2)[vm] + H2O[vm] => diglyceride (1-16:0, 2-18:2)[vm] + phosphate[vm]",
2.20900160219368,t_0310,"PA phosphatase (1-18:0, 2-18:2), vacuolar membrane","phosphatidate (1-18:0, 2-18:2)[vm] + H2O[vm] => diglyceride (1-18:0, 2-18:2)[vm] + phosphate[vm]",
2.91263708707541,t_0349,"PE (1-16:0, 2-18:2) diacylglycerol (1-16:0, 2-18:1) acyltransferase, endoplasmic reticulum membrane","phosphatidylethanolamine (1-16:0, 2-18:2)[erm] + diglyceride (1-16:0, 2-18:1)[erm] <=> triglyceride (1-16:0, 2-18:1, 3-18:2)[erm] + 1-acylglycerophosphoethanolamine (16:0)[erm]",
2.65089851528507,t_0366,"PE methyltransferase (1-16:0, 2-18:1), endoplasmic reticulum membrane","S-adenosyl-L-methionine[erm] + phosphatidylethanolamine (1-16:0, 2-18:1)[erm] => H+[erm] + S-adenosyl-L-homocysteine[erm] + phosphatidyl-N-methylethanolamine (1-16:0, 2-18:1)[erm]",
2.65089851534197,t_0367,"PE methyltransferase (1-16:0, 2-18:2), endoplasmic reticulum membrane","phosphatidylethanolamine (1-16:0, 2-18:2)[erm] + S-adenosyl-L-methionine[erm] => phosphatidyl-N-methylethanolamine (1-16:0, 2-18:2)[erm] + H+[erm] + S-adenosyl-L-homocysteine[erm]",
2.6510858895604,t_0369,"PE methyltransferase (1-18:0, 2-18:1), endoplasmic reticulum membrane","S-adenosyl-L-methionine[erm] + phosphatidylethanolamine (1-18:0, 2-18:1)[erm] => H+[erm] + S-adenosyl-L-homocysteine[erm] + phosphatidyl-N-methylethanolamine (1-18:0, 2-18:1)[erm]",
2.65107361563811,t_0370,"PE methyltransferase (1-18:0, 2-18:2), endoplasmic reticulum membrane","phosphatidylethanolamine (1-18:0, 2-18:2)[erm] + S-adenosyl-L-methionine[erm] => phosphatidyl-N-methylethanolamine (1-18:0, 2-18:2)[erm] + H+[erm] + S-adenosyl-L-homocysteine[erm]",
2.19965258801642,t_0385,"PG phospholipase C (1-16:0, 2-18:2), mitochondrial membrane","phosphatidylglycerol (1-16:0, 2-18:2)[mm] + H2O[mm] => diglyceride (1-16:0, 2-18:2)[mm] + H+[mm] + glycerol 3-phosphate[mm]",
2.21146418227995,t_0387,"PG phospholipase C (1-18:0, 2-18:1), mitochondrial membrane","phosphatidylglycerol (1-18:0, 2-18:1)[mm] + H2O[mm] => diglyceride (1-18:0, 2-18:1)[mm] + H+[mm] + glycerol 3-phosphate[mm]",
2.2090016022002,t_0388,"PG phospholipase C (1-18:0, 2-18:2), mitochondrial membrane","phosphatidylglycerol (1-18:0, 2-18:2)[mm] + H2O[mm] => diglyceride (1-18:0, 2-18:2)[mm] + H+[mm] + glycerol 3-phosphate[mm]",
2.199623363567,t_0391,"PGP phosphatase (1-16:0, 2-18:2), mitochondrial membrane","3-(3-sn-phosphatidyl)-sn-glycerol 1-phosphate (1-16:0, 2-18:2)[mm] + H2O[mm] => phosphatidylglycerol (1-16:0, 2-18:2)[mm] + phosphate[mm]",
2.20899092745677,t_0393,"PGP phosphatase (1-18:0, 2-18:1), mitochondrial membrane","3-(3-sn-phosphatidyl)-sn-glycerol 1-phosphate (1-18:0, 2-18:1)[mm] + H2O[mm] => phosphatidylglycerol (1-18:0, 2-18:1)[mm] + phosphate[mm]",
2.2090016022002,t_0394,"PGP phosphatase (1-18:0, 2-18:2), mitochondrial membrane","3-(3-sn-phosphatidyl)-sn-glycerol 1-phosphate (1-18:0, 2-18:2)[mm] + H2O[mm] => phosphatidylglycerol (1-18:0, 2-18:2)[mm] + phosphate[mm]",
2.199623363567,t_0397,"phosphatidylglycerolphosphate synthase (1-16:0, 2-18:2), mitochondrial membrane","CDP-diacylglycerol (1-16:0, 2-18:2)[mm] + glycerol 3-phosphate[mm] => 3-(3-sn-phosphatidyl)-sn-glycerol 1-phosphate (1-16:0, 2-18:2)[mm] + H+[mm] + CMP[mm]",
2.20899092745677,t_0399,"phosphatidylglycerolphosphate synthase (1-18:0, 2-18:1), mitochondrial membrane","CDP-diacylglycerol (1-18:0, 2-18:1)[mm] + glycerol 3-phosphate[mm] => 3-(3-sn-phosphatidyl)-sn-glycerol 1-phosphate (1-18:0, 2-18:1)[mm] + H+[mm] + CMP[mm]",
2.2090016022002,t_0400,"phosphatidylglycerolphosphate synthase (1-18:0, 2-18:2), mitochondrial membrane","CDP-diacylglycerol (1-18:0, 2-18:2)[mm] + glycerol 3-phosphate[mm] => 3-(3-sn-phosphatidyl)-sn-glycerol 1-phosphate (1-18:0, 2-18:2)[mm] + H+[mm] + CMP[mm]",
2.21153247319573,t_0409,"phosphatidylinositol 4-kinase (1-16:0, 2-18:2), cell envelope","1-phosphatidyl-1D-myo-inositol (1-16:0, 2-18:2)[ce] + ATP[ce] => 1-phosphatidyl-1D-myo-inositol 4-phosphate (1-16:0, 2-18:2)[ce] + H+[ce] + ADP[ce]",
2.21153247319181,t_0412,"phosphatidylinositol 4-kinase (1-18:0, 2-18:2), cell envelope","1-phosphatidyl-1D-myo-inositol (1-18:0, 2-18:2)[ce] + ATP[ce] => 1-phosphatidyl-1D-myo-inositol 4-phosphate (1-18:0, 2-18:2)[ce] + H+[ce] + ADP[ce]",
2.21153247310605,t_0421,"phosphatidylinositol 4-kinase (1-16:0, 2-18:2), Golgi membrane","1-phosphatidyl-1D-myo-inositol (1-16:0, 2-18:2)[gm] + ATP[gm] => 1-phosphatidyl-1D-myo-inositol 4-phosphate (1-16:0, 2-18:2)[gm] + H+[gm] + ADP[gm]",
2.21153247310677,t_0424,"phosphatidylinositol 4-kinase (1-18:0, 2-18:2), Golgi membrane","1-phosphatidyl-1D-myo-inositol (1-18:0, 2-18:2)[gm] + ATP[gm] => 1-phosphatidyl-1D-myo-inositol 4-phosphate (1-18:0, 2-18:2)[gm] + H+[gm] + ADP[gm]",
2.21153247316195,t_0427,"phosphatidylinositol 4-kinase (1-16:0, 2-18:2), nucleus","1-phosphatidyl-1D-myo-inositol (1-16:0, 2-18:2)[n] + ATP[n] => 1-phosphatidyl-1D-myo-inositol 4-phosphate (1-16:0, 2-18:2)[n] + ADP[n] + H+[n]",
2.21153247316603,t_0430,"phosphatidylinositol 4-kinase (1-18:0, 2-18:2), nucleus","1-phosphatidyl-1D-myo-inositol (1-18:0, 2-18:2)[n] + ATP[n] => 1-phosphatidyl-1D-myo-inositol 4-phosphate (1-18:0, 2-18:2)[n] + ADP[n] + H+[n]",
2.65089851528507,t_0432,"phosphatidyl-N,N-dimethylethanolamine methyltransferase (1-16:0, 2-18:1), endoplasmic reticulum membrane","S-adenosyl-L-methionine[erm] + phosphatidyl-N,N-dimethylethanolamine (1-16:0, 2-18:1)[erm] => H+[erm] + S-adenosyl-L-homocysteine[erm] + phosphatidylcholine (1-16:0, 2-18:1)[erm]",
2.65089851534197,t_0433,"phosphatidyl-N,N-dimethylethanolamine methyltransferase (1-16:0, 2-18:2), endoplasmic reticulum membrane","phosphatidyl-N,N-dimethylethanolamine (1-16:0, 2-18:2)[erm] + S-adenosyl-L-methionine[erm] => phosphatidylcholine (1-16:0, 2-18:2)[erm] + H+[erm] + S-adenosyl-L-homocysteine[erm]",
