LogFC_Ac_ATS_Par,Reaction,NAME,EQUATION,SUBSYSTEM
1.42388056776027,t_0385,"PG phospholipase C (1-16:0, 2-18:2), mitochondrial membrane","phosphatidylglycerol (1-16:0, 2-18:2)[mm] + H2O[mm] => diglyceride (1-16:0, 2-18:2)[mm] + H+[mm] + glycerol 3-phosphate[mm]",
1.42454495449119,t_0387,"PG phospholipase C (1-18:0, 2-18:1), mitochondrial membrane","phosphatidylglycerol (1-18:0, 2-18:1)[mm] + H2O[mm] => diglyceride (1-18:0, 2-18:1)[mm] + H+[mm] + glycerol 3-phosphate[mm]",
1.42944732165306,t_0388,"PG phospholipase C (1-18:0, 2-18:2), mitochondrial membrane","phosphatidylglycerol (1-18:0, 2-18:2)[mm] + H2O[mm] => diglyceride (1-18:0, 2-18:2)[mm] + H+[mm] + glycerol 3-phosphate[mm]",
1.42386274256131,t_0391,"PGP phosphatase (1-16:0, 2-18:2), mitochondrial membrane","3-(3-sn-phosphatidyl)-sn-glycerol 1-phosphate (1-16:0, 2-18:2)[mm] + H2O[mm] => phosphatidylglycerol (1-16:0, 2-18:2)[mm] + phosphate[mm]",
1.42944062670616,t_0393,"PGP phosphatase (1-18:0, 2-18:1), mitochondrial membrane","3-(3-sn-phosphatidyl)-sn-glycerol 1-phosphate (1-18:0, 2-18:1)[mm] + H2O[mm] => phosphatidylglycerol (1-18:0, 2-18:1)[mm] + phosphate[mm]",
1.42944732165306,t_0394,"PGP phosphatase (1-18:0, 2-18:2), mitochondrial membrane","3-(3-sn-phosphatidyl)-sn-glycerol 1-phosphate (1-18:0, 2-18:2)[mm] + H2O[mm] => phosphatidylglycerol (1-18:0, 2-18:2)[mm] + phosphate[mm]",
1.42386274256131,t_0397,"phosphatidylglycerolphosphate synthase (1-16:0, 2-18:2), mitochondrial membrane","CDP-diacylglycerol (1-16:0, 2-18:2)[mm] + glycerol 3-phosphate[mm] => 3-(3-sn-phosphatidyl)-sn-glycerol 1-phosphate (1-16:0, 2-18:2)[mm] + H+[mm] + CMP[mm]",
1.42944062670616,t_0399,"phosphatidylglycerolphosphate synthase (1-18:0, 2-18:1), mitochondrial membrane","CDP-diacylglycerol (1-18:0, 2-18:1)[mm] + glycerol 3-phosphate[mm] => 3-(3-sn-phosphatidyl)-sn-glycerol 1-phosphate (1-18:0, 2-18:1)[mm] + H+[mm] + CMP[mm]",
1.42944732165306,t_0400,"phosphatidylglycerolphosphate synthase (1-18:0, 2-18:2), mitochondrial membrane","CDP-diacylglycerol (1-18:0, 2-18:2)[mm] + glycerol 3-phosphate[mm] => 3-(3-sn-phosphatidyl)-sn-glycerol 1-phosphate (1-18:0, 2-18:2)[mm] + H+[mm] + CMP[mm]",
1.43098403627458,t_0409,"phosphatidylinositol 4-kinase (1-16:0, 2-18:2), cell envelope","1-phosphatidyl-1D-myo-inositol (1-16:0, 2-18:2)[ce] + ATP[ce] => 1-phosphatidyl-1D-myo-inositol 4-phosphate (1-16:0, 2-18:2)[ce] + H+[ce] + ADP[ce]",
1.43098403628109,t_0412,"phosphatidylinositol 4-kinase (1-18:0, 2-18:2), cell envelope","1-phosphatidyl-1D-myo-inositol (1-18:0, 2-18:2)[ce] + ATP[ce] => 1-phosphatidyl-1D-myo-inositol 4-phosphate (1-18:0, 2-18:2)[ce] + H+[ce] + ADP[ce]",
1.43098403629137,t_0421,"phosphatidylinositol 4-kinase (1-16:0, 2-18:2), Golgi membrane","1-phosphatidyl-1D-myo-inositol (1-16:0, 2-18:2)[gm] + ATP[gm] => 1-phosphatidyl-1D-myo-inositol 4-phosphate (1-16:0, 2-18:2)[gm] + H+[gm] + ADP[gm]",
1.43098403628744,t_0424,"phosphatidylinositol 4-kinase (1-18:0, 2-18:2), Golgi membrane","1-phosphatidyl-1D-myo-inositol (1-18:0, 2-18:2)[gm] + ATP[gm] => 1-phosphatidyl-1D-myo-inositol 4-phosphate (1-18:0, 2-18:2)[gm] + H+[gm] + ADP[gm]",
1.43098403627876,t_0427,"phosphatidylinositol 4-kinase (1-16:0, 2-18:2), nucleus","1-phosphatidyl-1D-myo-inositol (1-16:0, 2-18:2)[n] + ATP[n] => 1-phosphatidyl-1D-myo-inositol 4-phosphate (1-16:0, 2-18:2)[n] + ADP[n] + H+[n]",
1.43098403628514,t_0430,"phosphatidylinositol 4-kinase (1-18:0, 2-18:2), nucleus","1-phosphatidyl-1D-myo-inositol (1-18:0, 2-18:2)[n] + ATP[n] => 1-phosphatidyl-1D-myo-inositol 4-phosphate (1-18:0, 2-18:2)[n] + ADP[n] + H+[n]",
1.87377421459054,t_0432,"phosphatidyl-N,N-dimethylethanolamine methyltransferase (1-16:0, 2-18:1), endoplasmic reticulum membrane","S-adenosyl-L-methionine[erm] + phosphatidyl-N,N-dimethylethanolamine (1-16:0, 2-18:1)[erm] => H+[erm] + S-adenosyl-L-homocysteine[erm] + phosphatidylcholine (1-16:0, 2-18:1)[erm]",
1.87377421456686,t_0433,"phosphatidyl-N,N-dimethylethanolamine methyltransferase (1-16:0, 2-18:2), endoplasmic reticulum membrane","phosphatidyl-N,N-dimethylethanolamine (1-16:0, 2-18:2)[erm] + S-adenosyl-L-methionine[erm] => phosphatidylcholine (1-16:0, 2-18:2)[erm] + H+[erm] + S-adenosyl-L-homocysteine[erm]",
1.87390784770605,t_0435,"phosphatidyl-N,N-dimethylethanolamine methyltransferase (1-18:0, 2-18:1), endoplasmic reticulum membrane","S-adenosyl-L-methionine[erm] + phosphatidyl-N,N-dimethylethanolamine (1-18:0, 2-18:1)[erm] => H+[erm] + S-adenosyl-L-homocysteine[erm] + phosphatidylcholine (1-18:0, 2-18:1)[erm]",
1.87389909438032,t_0436,"phosphatidyl-N,N-dimethylethanolamine methyltransferase (1-18:0, 2-18:2), endoplasmic reticulum membrane","phosphatidyl-N,N-dimethylethanolamine (1-18:0, 2-18:2)[erm] + S-adenosyl-L-methionine[erm] => phosphatidylcholine (1-18:0, 2-18:2)[erm] + H+[erm] + S-adenosyl-L-homocysteine[erm]",
1.87377421459054,t_0438,"phosphatidyl-N-methylethanolamine methyltransferase (1-16:0, 2-18:1), endoplasmic reticulum membrane","S-adenosyl-L-methionine[erm] + phosphatidyl-N-methylethanolamine (1-16:0, 2-18:1)[erm] => H+[erm] + S-adenosyl-L-homocysteine[erm] + phosphatidyl-N,N-dimethylethanolamine (1-16:0, 2-18:1)[erm]",
1.87377421456686,t_0439,"phosphatidyl-N-methylethanolamine methyltransferase (1-16:0, 2-18:2), endoplasmic reticulum membrane","phosphatidyl-N-methylethanolamine (1-16:0, 2-18:2)[erm] + S-adenosyl-L-methionine[erm] => phosphatidyl-N,N-dimethylethanolamine (1-16:0, 2-18:2)[erm] + H+[erm] + S-adenosyl-L-homocysteine[erm]",
1.87390784770605,t_0441,"phosphatidyl-N-methylethanolamine methyltransferase (1-18:0, 2-18:1), endoplasmic reticulum membrane","S-adenosyl-L-methionine[erm] + phosphatidyl-N-methylethanolamine (1-18:0, 2-18:1)[erm] => H+[erm] + S-adenosyl-L-homocysteine[erm] + phosphatidyl-N,N-dimethylethanolamine (1-18:0, 2-18:1)[erm]",
1.87389909438032,t_0442,"phosphatidyl-N-methylethanolamine methyltransferase (1-18:0, 2-18:2), endoplasmic reticulum membrane","phosphatidyl-N-methylethanolamine (1-18:0, 2-18:2)[erm] + S-adenosyl-L-methionine[erm] => phosphatidyl-N,N-dimethylethanolamine (1-18:0, 2-18:2)[erm] + H+[erm] + S-adenosyl-L-homocysteine[erm]",
1.43098403623173,t_0451,"PI 3,5-P2 phosphatase (1-16:0, 2-18:2), vacuolar membrane","1-phosphatidyl-1D-myo-inositol 3,5-bisphosphate (1-16:0, 2-18:2)[vm] + H2O[vm] => 1-phosphatidyl-1D-myo-inositol 3-phosphate (1-16:0, 2-18:2)[vm] + phosphate[vm]",
1.43098403624951,t_0454,"PI 3,5-P2 phosphatase (1-18:0, 2-18:2), vacuolar membrane","1-phosphatidyl-1D-myo-inositol 3,5-bisphosphate (1-18:0, 2-18:2)[vm] + H2O[vm] => 1-phosphatidyl-1D-myo-inositol 3-phosphate (1-18:0, 2-18:2)[vm] + phosphate[vm]",
1.43081134494034,t_0457,"PI 3-P 5-kinase (1-16:0, 2-18:2), vacuolar membrane","1-phosphatidyl-1D-myo-inositol 3-phosphate (1-16:0, 2-18:2)[vm] + ATP[vm] => 1-phosphatidyl-1D-myo-inositol 3,5-bisphosphate (1-16:0, 2-18:2)[vm] + H+[vm] + ADP[vm]",
1.43081134495812,t_0460,"PI 3-P 5-kinase (1-18:0, 2-18:2), vacuolar membrane","1-phosphatidyl-1D-myo-inositol 3-phosphate (1-18:0, 2-18:2)[vm] + ATP[vm] => 1-phosphatidyl-1D-myo-inositol 3,5-bisphosphate (1-18:0, 2-18:2)[vm] + H+[vm] + ADP[vm]",
1.43098403627387,t_0475,"PI 4,5-P2 phosphatase (1-16:0, 2-18:2), cell envelope","1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-16:0, 2-18:2)[ce] + H2O[ce] => 1-phosphatidyl-1D-myo-inositol 4-phosphate (1-16:0, 2-18:2)[ce] + phosphate[ce]",
1.43098403628474,t_0478,"PI 4,5-P2 phosphatase (1-18:0, 2-18:2), cell envelope","1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-18:0, 2-18:2)[ce] + H2O[ce] => 1-phosphatidyl-1D-myo-inositol 4-phosphate (1-18:0, 2-18:2)[ce] + phosphate[ce]",
1.43098403627876,t_0487,"PI 4-P 5-kinase (1-16:0, 2-18:2), nucleus","1-phosphatidyl-1D-myo-inositol 4-phosphate (1-16:0, 2-18:2)[n] + ATP[n] => 1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-16:0, 2-18:2)[n] + ADP[n] + H+[n]",
1.43098403628514,t_0490,"PI 4-P 5-kinase (1-18:0, 2-18:2), nucleus","1-phosphatidyl-1D-myo-inositol 4-phosphate (1-18:0, 2-18:2)[n] + ATP[n] => 1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-18:0, 2-18:2)[n] + ADP[n] + H+[n]",
1.43098403627387,t_0493,"PI 4-P 5-kinase (1-16:0, 2-18:2), cell envelope","1-phosphatidyl-1D-myo-inositol 4-phosphate (1-16:0, 2-18:2)[ce] + ATP[ce] => 1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-16:0, 2-18:2)[ce] + H+[ce] + ADP[ce]",
1.43098403628474,t_0496,"PI 4-P 5-kinase (1-18:0, 2-18:2), cell envelope","1-phosphatidyl-1D-myo-inositol 4-phosphate (1-18:0, 2-18:2)[ce] + ATP[ce] => 1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-18:0, 2-18:2)[ce] + H+[ce] + ADP[ce]",
1.43098403627328,t_0499,"PI 4-P phosphatase (1-16:0, 2-18:2), cell envelope","1-phosphatidyl-1D-myo-inositol 4-phosphate (1-16:0, 2-18:2)[ce] + H2O[ce] => 1-phosphatidyl-1D-myo-inositol (1-16:0, 2-18:2)[ce] + phosphate[ce]",
1.4309840363045,t_0502,"PI 4-P phosphatase (1-18:0, 2-18:2), cell envelope","1-phosphatidyl-1D-myo-inositol 4-phosphate (1-18:0, 2-18:2)[ce] + H2O[ce] => 1-phosphatidyl-1D-myo-inositol (1-18:0, 2-18:2)[ce] + phosphate[ce]",
1.43098403629612,t_0504,"PI 4-P phosphatase (1-16:0, 2-18:1), endoplasmic reticulum membrane","H2O[erm] + 1-phosphatidyl-1D-myo-inositol 4-phosphate (1-16:0, 2-18:1)[erm] => phosphate[erm] + 1-phosphatidyl-1D-myo-inositol (1-16:0, 2-18:1)[erm]",
1.43098403628964,t_0505,"PI 4-P phosphatase (1-16:0, 2-18:2), endoplasmic reticulum membrane","1-phosphatidyl-1D-myo-inositol 4-phosphate (1-16:0, 2-18:2)[erm] + H2O[erm] => 1-phosphatidyl-1D-myo-inositol (1-16:0, 2-18:2)[erm] + phosphate[erm]",
1.43098403628431,t_0507,"PI 4-P phosphatase (1-18:0, 2-18:1), endoplasmic reticulum membrane","H2O[erm] + 1-phosphatidyl-1D-myo-inositol 4-phosphate (1-18:0, 2-18:1)[erm] => phosphate[erm] + 1-phosphatidyl-1D-myo-inositol (1-18:0, 2-18:1)[erm]",
1.43098403628109,t_0508,"PI 4-P phosphatase (1-18:0, 2-18:2), endoplasmic reticulum membrane","1-phosphatidyl-1D-myo-inositol 4-phosphate (1-18:0, 2-18:2)[erm] + H2O[erm] => 1-phosphatidyl-1D-myo-inositol (1-18:0, 2-18:2)[erm] + phosphate[erm]",
1.43098403629137,t_0511,"PI 4-P phosphatase (1-16:0, 2-18:2), Golgi membrane","1-phosphatidyl-1D-myo-inositol 4-phosphate (1-16:0, 2-18:2)[gm] + H2O[gm] => 1-phosphatidyl-1D-myo-inositol (1-16:0, 2-18:2)[gm] + phosphate[gm]",
1.43098403628744,t_0514,"PI 4-P phosphatase (1-18:0, 2-18:2), Golgi membrane","1-phosphatidyl-1D-myo-inositol 4-phosphate (1-18:0, 2-18:2)[gm] + H2O[gm] => 1-phosphatidyl-1D-myo-inositol (1-18:0, 2-18:2)[gm] + phosphate[gm]",
1.42370697461822,t_0522,"PI synthase (1-16:0, 2-18:1), endoplasmic reticulum membrane","CDP-diacylglycerol (1-16:0, 2-18:1)[erm] + myo-inositol[erm] => H+[erm] + CMP[erm] + 1-phosphatidyl-1D-myo-inositol (1-16:0, 2-18:1)[erm]",
1.42373514085691,t_0523,"PI synthase (1-16:0, 2-18:2), endoplasmic reticulum membrane","CDP-diacylglycerol (1-16:0, 2-18:2)[erm] + myo-inositol[erm] => 1-phosphatidyl-1D-myo-inositol (1-16:0, 2-18:2)[erm] + H+[erm] + CMP[erm]",
1.42939455913443,t_0525,"PI synthase (1-18:0, 2-18:1), endoplasmic reticulum membrane","CDP-diacylglycerol (1-18:0, 2-18:1)[erm] + myo-inositol[erm] => H+[erm] + CMP[erm] + 1-phosphatidyl-1D-myo-inositol (1-18:0, 2-18:1)[erm]",
1.42939344073542,t_0526,"PI synthase (1-18:0, 2-18:2), endoplasmic reticulum membrane","CDP-diacylglycerol (1-18:0, 2-18:2)[erm] + myo-inositol[erm] => 1-phosphatidyl-1D-myo-inositol (1-18:0, 2-18:2)[erm] + H+[erm] + CMP[erm]",
1.86875478358454,t_0529,"PS decarboxylase (1-16:0, 2-18:2), mitochondrial membrane","phosphatidyl-L-serine (1-16:0, 2-18:2)[mm] + H+[mm] => phosphatidylethanolamine (1-16:0, 2-18:2)[mm] + carbon dioxide[mm]",
1.86910697421891,t_0532,"PS decarboxylase (1-18:0, 2-18:2), mitochondrial membrane","phosphatidyl-L-serine (1-18:0, 2-18:2)[mm] + H+[mm] => phosphatidylethanolamine (1-18:0, 2-18:2)[mm] + carbon dioxide[mm]",
1.86633713192769,t_0535,"PS decarboxylase (1-16:0, 2-18:2), vacuolar membrane","phosphatidyl-L-serine (1-16:0, 2-18:2)[vm] + H+[vm] => phosphatidylethanolamine (1-16:0, 2-18:2)[vm] + carbon dioxide[vm]",
1.88206165491217,t_0538,"PS decarboxylase (1-18:0, 2-18:2), vacuolar membrane","phosphatidyl-L-serine (1-18:0, 2-18:2)[vm] + H+[vm] => phosphatidylethanolamine (1-18:0, 2-18:2)[vm] + carbon dioxide[vm]",
1.85345989460009,t_0546,"PS synthase (1-16:0, 2-18:1), endoplasmic reticulum membrane","CDP-diacylglycerol (1-16:0, 2-18:1)[erm] + L-serine[erm] => H+[erm] + CMP[erm] + phosphatidyl-L-serine (1-16:0, 2-18:1)[erm]",
1.85350386827779,t_0547,"PS synthase (1-16:0, 2-18:2), endoplasmic reticulum membrane","CDP-diacylglycerol (1-16:0, 2-18:2)[erm] + L-serine[erm] => phosphatidyl-L-serine (1-16:0, 2-18:2)[erm] + H+[erm] + CMP[erm]",
1.85508300045627,t_0549,"PS synthase (1-18:0, 2-18:1), endoplasmic reticulum membrane","CDP-diacylglycerol (1-18:0, 2-18:1)[erm] + L-serine[erm] => H+[erm] + CMP[erm] + phosphatidyl-L-serine (1-18:0, 2-18:1)[erm]",
1.85491614065397,t_0550,"PS synthase (1-18:0, 2-18:2), endoplasmic reticulum membrane","CDP-diacylglycerol (1-18:0, 2-18:2)[erm] + L-serine[erm] => phosphatidyl-L-serine (1-18:0, 2-18:2)[erm] + H+[erm] + CMP[erm]",
1.62803104341205,t_0571,"1-monoglyceride (18:0) transport, ER membrane-lipid particle",1-monoglyceride (18:0)[erm] <=> 1-monoglyceride (18:0)[lp],
1.62803104341205,t_0573,"1-monoglyceride (18:0) transport, ER membrane-vacuolar membrane",1-monoglyceride (18:0)[erm] <=> 1-monoglyceride (18:0)[vm],
1.43107723311521,t_0581,"1-phosphatidyl-1D-myo-inositol (1-16:0, 2-18:2) transport, ER membrane-cell envelope","1-phosphatidyl-1D-myo-inositol (1-16:0, 2-18:2)[erm] <=> 1-phosphatidyl-1D-myo-inositol (1-16:0, 2-18:2)[ce]",
1.43107723310666,t_0584,"1-phosphatidyl-1D-myo-inositol (1-18:0, 2-18:2) transport, ER membrane-cell envelope","1-phosphatidyl-1D-myo-inositol (1-18:0, 2-18:2)[erm] <=> 1-phosphatidyl-1D-myo-inositol (1-18:0, 2-18:2)[ce]",
1.42412605266414,t_0587,"1-phosphatidyl-1D-myo-inositol (1-16:0, 2-18:2) transport, ER membrane-Golgi membrane","1-phosphatidyl-1D-myo-inositol (1-16:0, 2-18:2)[erm] <=> 1-phosphatidyl-1D-myo-inositol (1-16:0, 2-18:2)[gm]",
1.42969522986413,t_0590,"1-phosphatidyl-1D-myo-inositol (1-18:0, 2-18:2) transport, ER membrane-Golgi membrane","1-phosphatidyl-1D-myo-inositol (1-18:0, 2-18:2)[erm] <=> 1-phosphatidyl-1D-myo-inositol (1-18:0, 2-18:2)[gm]",
1.43098403627876,t_0593,"1-phosphatidyl-1D-myo-inositol (1-16:0, 2-18:2) transport, ER membrane-nucleus","1-phosphatidyl-1D-myo-inositol (1-16:0, 2-18:2)[erm] <=> 1-phosphatidyl-1D-myo-inositol (1-16:0, 2-18:2)[n]",
1.43098403628514,t_0596,"1-phosphatidyl-1D-myo-inositol (1-18:0, 2-18:2) transport, ER membrane-nucleus","1-phosphatidyl-1D-myo-inositol (1-18:0, 2-18:2)[erm] <=> 1-phosphatidyl-1D-myo-inositol (1-18:0, 2-18:2)[n]",
1.4309840362715,t_0628,"1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-16:0, 2-18:1) transport, cytoplasm-cell envelope","1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-16:0, 2-18:1)[c] <=> 1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-16:0, 2-18:1)[ce]",
1.43098403627876,t_0629,"1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-16:0, 2-18:2) transport, cytoplasm-cell envelope","1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-16:0, 2-18:2)[c] <=> 1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-16:0, 2-18:2)[ce]",
1.4309840362809,t_0631,"1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-18:0, 2-18:1) transport, cytoplasm-cell envelope","1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-18:0, 2-18:1)[c] <=> 1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-18:0, 2-18:1)[ce]",
1.43098403628514,t_0632,"1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-18:0, 2-18:2) transport, cytoplasm-cell envelope","1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-18:0, 2-18:2)[c] <=> 1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-18:0, 2-18:2)[ce]",
1.4309840362715,t_0640,"1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-16:0, 2-18:1) transport, cytoplasm-nucleus","1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-16:0, 2-18:1)[c] <=> 1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-16:0, 2-18:1)[n]",
1.43098403627876,t_0641,"1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-16:0, 2-18:2) transport, cytoplasm-nucleus","1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-16:0, 2-18:2)[c] <=> 1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-16:0, 2-18:2)[n]",
1.4309840362809,t_0643,"1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-18:0, 2-18:1) transport, cytoplasm-nucleus","1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-18:0, 2-18:1)[c] <=> 1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-18:0, 2-18:1)[n]",
1.43098403628514,t_0644,"1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-18:0, 2-18:2) transport, cytoplasm-nucleus","1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-18:0, 2-18:2)[c] <=> 1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-18:0, 2-18:2)[n]",
1.43098403629612,t_0652,"1-phosphatidyl-1D-myo-inositol 4-phosphate (1-16:0, 2-18:1) transport, cell envelope-endoplasmic reticulum membrane","1-phosphatidyl-1D-myo-inositol 4-phosphate (1-16:0, 2-18:1)[ce] <=> 1-phosphatidyl-1D-myo-inositol 4-phosphate (1-16:0, 2-18:1)[erm]",
1.43098403628964,t_0653,"1-phosphatidyl-1D-myo-inositol 4-phosphate (1-16:0, 2-18:2) transport, cell envelope-endoplasmic reticulum membrane","1-phosphatidyl-1D-myo-inositol 4-phosphate (1-16:0, 2-18:2)[ce] <=> 1-phosphatidyl-1D-myo-inositol 4-phosphate (1-16:0, 2-18:2)[erm]",
1.43098403628431,t_0655,"1-phosphatidyl-1D-myo-inositol 4-phosphate (1-18:0, 2-18:1) transport, cell envelope-endoplasmic reticulum membrane","1-phosphatidyl-1D-myo-inositol 4-phosphate (1-18:0, 2-18:1)[ce] <=> 1-phosphatidyl-1D-myo-inositol 4-phosphate (1-18:0, 2-18:1)[erm]",
1.43098403628109,t_0656,"1-phosphatidyl-1D-myo-inositol 4-phosphate (1-18:0, 2-18:2) transport, cell envelope-endoplasmic reticulum membrane","1-phosphatidyl-1D-myo-inositol 4-phosphate (1-18:0, 2-18:2)[ce] <=> 1-phosphatidyl-1D-myo-inositol 4-phosphate (1-18:0, 2-18:2)[erm]",
1.42388056775728,t_0665,"diglyceride (1-16:0, 2-18:2) transport, ER membrane-Golgi membrane","diglyceride (1-16:0, 2-18:2)[erm] <=> diglyceride (1-16:0, 2-18:2)[gm]",
1.42944732162683,t_0668,"diglyceride (1-18:0, 2-18:2) transport, ER membrane-Golgi membrane","diglyceride (1-18:0, 2-18:2)[erm] <=> diglyceride (1-18:0, 2-18:2)[gm]",
1.42384842997125,t_0670,"diglyceride (1-16:0, 2-18:1) transport, ER membrane-mitochondrial membrane","diglyceride (1-16:0, 2-18:1)[erm] <=> diglyceride (1-16:0, 2-18:1)[mm]",
1.42388056776027,t_0671,"diglyceride (1-16:0, 2-18:2) transport, ER membrane-mitochondrial membrane","diglyceride (1-16:0, 2-18:2)[erm] <=> diglyceride (1-16:0, 2-18:2)[mm]",
1.42944062670616,t_0673,"diglyceride (1-18:0, 2-18:1) transport, ER membrane-mitochondrial membrane","diglyceride (1-18:0, 2-18:1)[erm] <=> diglyceride (1-18:0, 2-18:1)[mm]",
1.42944732165306,t_0674,"diglyceride (1-18:0, 2-18:2) transport, ER membrane-mitochondrial membrane","diglyceride (1-18:0, 2-18:2)[erm] <=> diglyceride (1-18:0, 2-18:2)[mm]",
1.42384842996897,t_0676,"diglyceride (1-16:0, 2-18:1) transport, ER membrane-vacuolar membrane","diglyceride (1-16:0, 2-18:1)[erm] <=> diglyceride (1-16:0, 2-18:1)[vm]",
1.42388056776988,t_0677,"diglyceride (1-16:0, 2-18:2) transport, ER membrane-vacuolar membrane","diglyceride (1-16:0, 2-18:2)[erm] <=> diglyceride (1-16:0, 2-18:2)[vm]",
1.42944062671583,t_0679,"diglyceride (1-18:0, 2-18:1) transport, ER membrane-vacuolar membrane","diglyceride (1-18:0, 2-18:1)[erm] <=> diglyceride (1-18:0, 2-18:1)[vm]",
1.4294473216443,t_0680,"diglyceride (1-18:0, 2-18:2) transport, ER membrane-vacuolar membrane","diglyceride (1-18:0, 2-18:2)[erm] <=> diglyceride (1-18:0, 2-18:2)[vm]",
1.42384500060966,t_0707,"phosphatidate (1-16:0, 2-18:2) transport, ER membrane-mitochondrial membrane","phosphatidate (1-16:0, 2-18:2)[erm] <=> phosphatidate (1-16:0, 2-18:2)[mm]",
1.42944062670616,t_0709,"phosphatidate (1-18:0, 2-18:1) transport, ER membrane-mitochondrial membrane","phosphatidate (1-18:0, 2-18:1)[erm] <=> phosphatidate (1-18:0, 2-18:1)[mm]",
1.42944732165306,t_0710,"phosphatidate (1-18:0, 2-18:2) transport, ER membrane-mitochondrial membrane","phosphatidate (1-18:0, 2-18:2)[erm] <=> phosphatidate (1-18:0, 2-18:2)[mm]",
1.42388056776988,t_0713,"phosphatidate (1-16:0, 2-18:2) transport, ER membrane-vacuolar membrane","phosphatidate (1-16:0, 2-18:2)[erm] <=> phosphatidate (1-16:0, 2-18:2)[vm]",
1.4294473216443,t_0716,"phosphatidate (1-18:0, 2-18:2) transport, ER membrane-vacuolar membrane","phosphatidate (1-18:0, 2-18:2)[erm] <=> phosphatidate (1-18:0, 2-18:2)[vm]",
1.46133673978253,t_0721,"phosphatidate (1-18:0, 2-18:1) transport, ER membrane-lipid particle","phosphatidate (1-18:0, 2-18:1)[erm] <=> phosphatidate (1-18:0, 2-18:1)[lp]",
1.44827922296905,t_0722,"phosphatidate (1-18:0, 2-18:2) transport, ER membrane-lipid particle","phosphatidate (1-18:0, 2-18:2)[erm] <=> phosphatidate (1-18:0, 2-18:2)[lp]",
4.08455979449558,t_0752,"phosphatidylethanolamine (1-18:0, 2-18:2) transport, ER membrane-lipid particle","phosphatidylethanolamine (1-18:0, 2-18:2)[erm] <=> phosphatidylethanolamine (1-18:0, 2-18:2)[lp]",
1.86875478357573,t_0754,"phosphatidylethanolamine (1-16:0, 2-18:1) transport, ER membrane-mitochondrial membrane","phosphatidylethanolamine (1-16:0, 2-18:1)[erm] <=> phosphatidylethanolamine (1-16:0, 2-18:1)[mm]",
1.86875478358454,t_0755,"phosphatidylethanolamine (1-16:0, 2-18:2) transport, ER membrane-mitochondrial membrane","phosphatidylethanolamine (1-16:0, 2-18:2)[erm] <=> phosphatidylethanolamine (1-16:0, 2-18:2)[mm]",
1.86914246613311,t_0757,"phosphatidylethanolamine (1-18:0, 2-18:1) transport, ER membrane-mitochondrial membrane","phosphatidylethanolamine (1-18:0, 2-18:1)[erm] <=> phosphatidylethanolamine (1-18:0, 2-18:1)[mm]",
1.86910697421891,t_0758,"phosphatidylethanolamine (1-18:0, 2-18:2) transport, ER membrane-mitochondrial membrane","phosphatidylethanolamine (1-18:0, 2-18:2)[erm] <=> phosphatidylethanolamine (1-18:0, 2-18:2)[mm]",
1.8776235476493,t_0760,"phosphatidylethanolamine (1-16:0, 2-18:1) transport, ER membrane-vacuolar membrane","phosphatidylethanolamine (1-16:0, 2-18:1)[erm] <=> phosphatidylethanolamine (1-16:0, 2-18:1)[vm]",
1.87762354763699,t_0761,"phosphatidylethanolamine (1-16:0, 2-18:2) transport, ER membrane-vacuolar membrane","phosphatidylethanolamine (1-16:0, 2-18:2)[erm] <=> phosphatidylethanolamine (1-16:0, 2-18:2)[vm]",
